media_id,related_media_id,relation_type
10917,10916,PREQUEL
10917,527,PARENT
30858,43953,ALTERNATIVE
30858,52572,ALTERNATIVE
30858,527,ADAPTATION
43953,30928,ALTERNATIVE
43953,30858,ALTERNATIVE
43953,527,ALTERNATIVE
30928,43953,ALTERNATIVE
30928,37570,ALTERNATIVE
30928,121017,OTHER
30928,121023,OTHER
30928,121054,OTHER
30928,121146,OTHER
30928,121149,OTHER
30928,121164,OTHER
30928,118234,OTHER
30928,118235,OTHER
30928,121165,OTHER
30928,121166,OTHER
30928,121167,OTHER
30928,116166,OTHER
30928,116475,OTHER
30928,116476,OTHER
30928,116477,OTHER
30928,54738,OTHER
30928,68063,OTHER
30928,31591,OTHER
30928,165410,SIDE_STORY
30928,34143,PARENT
30928,527,ALTERNATIVE
30928,48306,OTHER
30928,47150,ALTERNATIVE
30928,52421,OTHER
30928,168919,OTHER
165410,30928,PARENT
165410,121054,PREQUEL
121054,121023,PREQUEL
121054,30928,OTHER
121054,121146,SEQUEL
121054,47191,ALTERNATIVE
121054,165410,SEQUEL
47191,121054,ALTERNATIVE
121146,121054,PREQUEL
121146,30928,OTHER
121146,121149,SEQUEL
121149,30928,OTHER
121149,121146,PREQUEL
121149,121164,SEQUEL
121164,30928,OTHER
121164,121149,PREQUEL
121164,118234,SEQUEL
121164,52408,OTHER
118234,30928,OTHER
118234,118235,SEQUEL
118234,121164,PREQUEL
118234,142652,ALTERNATIVE
118234,54233,OTHER
118234,37857,ALTERNATIVE
118234,118239,PARENT
118234,128503,ALTERNATIVE
37857,142652,ALTERNATIVE
37857,118234,ALTERNATIVE
37857,52570,ALTERNATIVE
142652,37857,ALTERNATIVE
142652,118234,ALTERNATIVE
52570,52571,SEQUEL
52570,52569,PREQUEL
52570,37857,ALTERNATIVE
52569,52570,SEQUEL
52569,37570,PREQUEL
37570,30928,ALTERNATIVE
37570,52569,SEQUEL
37570,527,ALTERNATIVE
52571,93264,SEQUEL
52571,52570,PREQUEL
93264,52571,PREQUEL
93264,112493,SEQUEL
112493,93264,PREQUEL
112493,112497,SEQUEL
112497,112493,PREQUEL
112497,131022,SEQUEL
131022,112497,PREQUEL
128503,118234,ALTERNATIVE
54233,118234,OTHER
118235,30928,OTHER
118235,118234,PREQUEL
118235,121165,SEQUEL
121165,30928,OTHER
121165,118235,PREQUEL
121165,121166,SEQUEL
121165,52419,PARENT
52419,121165,OTHER
121166,30928,OTHER
121166,121165,PREQUEL
121166,121167,SEQUEL
121166,52576,ALTERNATIVE
121166,79981,ALTERNATIVE
121166,127551,ALTERNATIVE
121166,142656,ALTERNATIVE
52576,121166,ALTERNATIVE
52576,79981,ALTERNATIVE
52576,127551,ALTERNATIVE
52576,142656,ALTERNATIVE
142656,121166,ALTERNATIVE
142656,79981,ALTERNATIVE
142656,52576,ALTERNATIVE
142656,127551,ALTERNATIVE
79981,52576,ALTERNATIVE
79981,121166,ALTERNATIVE
79981,142655,SEQUEL
79981,127551,ALTERNATIVE
79981,142656,ALTERNATIVE
142655,121167,ALTERNATIVE
142655,79981,PREQUEL
121167,30928,OTHER
121167,116166,SEQUEL
121167,121166,PREQUEL
121167,142655,ALTERNATIVE
116166,30928,OTHER
116166,116475,SEQUEL
116166,121167,PREQUEL
116166,112424,ALTERNATIVE
112424,116166,ALTERNATIVE
116475,30928,OTHER
116475,116166,PREQUEL
116475,116476,SEQUEL
116475,142657,ALTERNATIVE
142657,20956,ALTERNATIVE
142657,116475,ALTERNATIVE
20956,1564,ALTERNATIVE
20956,142657,ALTERNATIVE
1564,527,PREQUEL
1564,1565,SEQUEL
1564,1121,SIDE_STORY
1564,1122,SIDE_STORY
1564,1526,SIDE_STORY
1564,1527,SIDE_STORY
1564,2201,SIDE_STORY
1564,5844,SIDE_STORY
1564,5845,SIDE_STORY
1564,20956,ALTERNATIVE
1564,4910,SIDE_STORY
1564,2363,SIDE_STORY
1564,2842,OTHER
1564,6877,SIDE_STORY
1564,11009,SIDE_STORY
1564,11019,SIDE_STORY
1564,97635,ALTERNATIVE
1121,1564,PARENT
1121,5529,SIDE_STORY
1121,51596,ADAPTATION
51596,1121,ADAPTATION
5529,1121,PARENT
1122,1564,PARENT
1122,54225,ADAPTATION
54225,1122,ADAPTATION
11009,1564,PARENT
97635,527,ALTERNATIVE
97635,9107,ALTERNATIVE
97635,19291,ALTERNATIVE
97635,1564,ALTERNATIVE
97635,1565,ALTERNATIVE
9107,1565,PREQUEL
9107,14093,SEQUEL
9107,9917,SIDE_STORY
9107,10740,SIDE_STORY
9107,11853,SIDE_STORY
9107,14123,ALTERNATIVE
9107,97635,ALTERNATIVE
9917,80531,ADAPTATION
9917,9107,PARENT
9917,10740,ALTERNATIVE
80531,9917,ADAPTATION
10740,9107,PARENT
10740,9917,ALTERNATIVE
14123,9107,ALTERNATIVE
11853,9107,PARENT
14093,9107,PREQUEL
14093,17115,SEQUEL
14093,12671,SIDE_STORY
14093,126294,OTHER
14093,14935,SIDE_STORY
126294,14093,PARENT
14935,14093,PARENT
17115,14093,PREQUEL
17115,17873,SEQUEL
17873,17115,PREQUEL
17873,20570,SEQUEL
17873,16680,SIDE_STORY
17873,19099,SIDE_STORY
16680,19099,PREQUEL
16680,89937,ADAPTATION
16680,16678,SIDE_STORY
16680,17873,PARENT
89937,16680,ADAPTATION
19099,16680,SEQUEL
19099,17873,PARENT
16678,16680,PARENT
20570,17873,PREQUEL
20570,19291,SEQUEL
19291,20644,SIDE_STORY
19291,20683,SIDE_STORY
19291,21266,SIDE_STORY
19291,21356,SEQUEL
19291,115143,OTHER
19291,105616,SIDE_STORY
19291,21304,SIDE_STORY
19291,20948,SIDE_STORY
19291,97635,ALTERNATIVE
19291,20570,PREQUEL
19291,142660,PARENT
20644,19291,PARENT
20644,20948,PREQUEL
20644,21271,OTHER
20644,93962,ADAPTATION
93962,20644,ADAPTATION
20948,20644,SEQUEL
20948,19291,PARENT
21271,20644,OTHER
142660,142661,SEQUEL
142660,19291,OTHER
142660,48306,OTHER
142660,129148,OTHER
48306,30928,PARENT
48306,142660,PARENT
129148,142660,PARENT
142661,142660,PREQUEL
142661,142662,SEQUEL
142662,142661,PREQUEL
142662,142663,SEQUEL
142663,142662,PREQUEL
142663,142664,SEQUEL
142664,142663,PREQUEL
142664,142665,SEQUEL
142665,142658,SEQUEL
142665,142664,PREQUEL
142658,142659,SEQUEL
142658,142665,PREQUEL
142659,142658,PREQUEL
115143,19291,PARENT
20683,19291,PARENT
21356,19291,PREQUEL
21356,21651,SIDE_STORY
21356,97634,SEQUEL
21356,106499,SEQUEL
106499,21356,PREQUEL
97634,21356,PREQUEL
97634,112153,SEQUEL
97634,126908,OTHER
97634,133469,OTHER
97634,100744,OTHER
100744,120633,ALTERNATIVE
100744,97634,PARENT
120633,100744,ALTERNATIVE
112153,97634,PREQUEL
112153,113388,ADAPTATION
112153,113932,ALTERNATIVE
112153,114364,ADAPTATION
112153,119964,OTHER
112153,126909,OTHER
112153,142794,SIDE_STORY
112153,144990,OTHER
112153,152282,SPIN_OFF
112153,155767,OTHER
112153,145813,OTHER
112153,158870,SEQUEL
112153,114564,OTHER
112153,158869,OTHER
112153,169404,OTHER
114364,112153,ADAPTATION
114564,126260,PREQUEL
114564,112153,PARENT
126260,114564,SEQUEL
169404,112153,PARENT
142794,112153,PARENT
113388,112153,ADAPTATION
113932,112153,ALTERNATIVE
113932,125308,SEQUEL
125308,113932,PREQUEL
145813,112153,PARENT
158870,112153,PREQUEL
158870,158871,OTHER
158870,152282,SIDE_STORY
158870,169824,OTHER
169824,158870,PARENT
152282,112153,PARENT
152282,158870,PARENT
158871,158870,OTHER
158871,162147,OTHER
158871,163619,OTHER
158871,164498,ADAPTATION
158871,164378,ADAPTATION
158871,166698,OTHER
158871,167418,OTHER
158871,168092,OTHER
158871,169451,OTHER
163619,158871,PARENT
162147,158871,PARENT
166698,158871,PARENT
169451,158871,PARENT
164498,158871,ADAPTATION
164498,164378,ALTERNATIVE
164378,158871,ADAPTATION
164378,164498,ALTERNATIVE
167418,158871,PARENT
168092,158871,PARENT
155767,112153,PARENT
158869,112153,PARENT
119964,112153,PARENT
126909,112153,PARENT
144990,112153,PARENT
126908,97634,PARENT
133469,97634,PARENT
21651,21356,PARENT
21651,105640,ADAPTATION
105640,21651,ADAPTATION
105616,19291,PARENT
105616,21266,SEQUEL
21266,19291,PARENT
21266,21270,OTHER
21266,104043,ADAPTATION
21266,21304,PREQUEL
21266,105616,PREQUEL
104043,21266,ADAPTATION
21270,21266,OTHER
21304,19291,PARENT
21304,21266,SEQUEL
12671,13799,SIDE_STORY
12671,14093,PARENT
12671,78007,ADAPTATION
78007,12671,ADAPTATION
13799,14093,PARENT
1565,1564,PREQUEL
1565,9107,SEQUEL
1565,2847,SIDE_STORY
1565,4026,SIDE_STORY
1565,6178,SIDE_STORY
1565,6555,SIDE_STORY
1565,7550,SIDE_STORY
1565,7695,SIDE_STORY
1565,8709,SIDE_STORY
1565,11069,SIDE_STORY
1565,5256,OTHER
1565,6275,OTHER
1565,8438,OTHER
1565,10302,SEQUEL
1565,97635,ALTERNATIVE
1565,143863,CHARACTER
1565,161785,ADAPTATION
6178,1565,PARENT
6178,4026,PREQUEL
6178,51597,ADAPTATION
6178,7695,SEQUEL
4026,1565,PARENT
4026,2847,PREQUEL
4026,52602,ADAPTATION
4026,6178,SEQUEL
52602,4026,ADAPTATION
2847,1565,PARENT
2847,41726,ADAPTATION
2847,4026,SEQUEL
41726,2847,ADAPTATION
51597,6178,ADAPTATION
7695,1565,PARENT
7695,58457,ADAPTATION
7695,6178,PREQUEL
58457,7695,ADAPTATION
6275,5256,PREQUEL
6275,1565,PARENT
5256,6275,SEQUEL
5256,54234,ALTERNATIVE
5256,1565,PARENT
54234,5256,ALTERNATIVE
8709,1565,PARENT
8438,1565,PARENT
143863,1565,CHARACTER
10302,1565,PREQUEL
161785,1565,ADAPTATION
6555,1565,PARENT
11069,1565,PARENT
7550,1565,PARENT
6877,1564,PARENT
11019,1564,PARENT
4910,1564,PARENT
5844,1564,PARENT
5845,1564,PARENT
1526,1564,PARENT
1526,42411,ADAPTATION
42411,1526,ADAPTATION
1527,1564,PARENT
2201,1564,PARENT
2201,54227,ADAPTATION
54227,2201,ADAPTATION
2842,31693,ALTERNATIVE
2842,1564,PARENT
31693,2842,ALTERNATIVE
2363,1564,PARENT
116476,30928,OTHER
116476,116475,PREQUEL
116476,116477,SEQUEL
116476,103307,ALTERNATIVE
103307,116476,ALTERNATIVE
116477,30928,OTHER
116477,116476,PREQUEL
116477,168919,SEQUEL
168919,116477,PREQUEL
168919,30928,OTHER
127551,79981,ALTERNATIVE
127551,121166,ALTERNATIVE
127551,52576,ALTERNATIVE
127551,142656,ALTERNATIVE
118239,118234,OTHER
52408,121164,OTHER
121023,30928,OTHER
121023,121017,PREQUEL
121023,121054,SEQUEL
121017,30928,OTHER
121017,121023,SEQUEL
47150,30928,ALTERNATIVE
52421,146394,ALTERNATIVE
52421,30928,PARENT
146394,52421,ALTERNATIVE
54738,30928,OTHER
68063,30928,OTHER
34143,30928,OTHER
34143,42169,ALTERNATIVE
42169,34143,ALTERNATIVE
31591,30928,OTHER
31591,52574,SEQUEL
52574,31591,PREQUEL
52572,30858,ALTERNATIVE
52572,527,ADAPTATION
528,1709,SEQUEL
528,5526,SIDE_STORY
528,527,PARENT
528,54220,ADAPTATION
528,106287,ALTERNATIVE
54220,528,ADAPTATION
54220,106287,ADAPTATION
106287,528,ALTERNATIVE
106287,527,PARENT
106287,114318,ADAPTATION
114318,106287,ADAPTATION
1709,528,PREQUEL
1709,114227,ADAPTATION
1709,527,PARENT
114227,1709,ADAPTATION
5526,528,PARENT
124561,527,CHARACTER
118034,527,PARENT
112152,527,PARENT
145059,527,CHARACTER
110639,527,PARENT
145329,527,ALTERNATIVE
20159,527,ALTERNATIVE
118082,527,CHARACTER
138699,527,ALTERNATIVE
1117,4792,SIDE_STORY
1117,6385,SIDE_STORY
1117,527,PARENT
4792,1117,PARENT
4792,114363,ADAPTATION
114363,4792,ADAPTATION
6385,1117,PARENT
1118,4793,SIDE_STORY
1118,527,PARENT
1118,54222,ADAPTATION
4793,1118,PARENT
54222,1118,ADAPTATION
1119,4794,SIDE_STORY
1119,527,PARENT
1119,54223,ADAPTATION
4794,1119,PARENT
54223,1119,ADAPTATION
1120,4795,SIDE_STORY
1120,527,PARENT
1120,54224,ADAPTATION
54224,1120,ADAPTATION
4795,1120,PARENT
1525,527,PARENT
98298,527,ALTERNATIVE
98298,105679,ADAPTATION
98298,141045,ADAPTATION
105679,98298,ADAPTATION
105679,141045,ALTERNATIVE
141045,98298,ADAPTATION
141045,105679,ALTERNATIVE
232,372,SEQUEL
232,30106,ADAPTATION
232,371,SIDE_STORY
232,1078,SIDE_STORY
232,2424,SIDE_STORY
232,177,CHARACTER
232,969,CHARACTER
232,2768,CHARACTER
232,98554,ALTERNATIVE
969,177,PREQUEL
969,2685,SEQUEL
969,30009,ADAPTATION
969,439,CHARACTER
969,232,CHARACTER
969,59,CHARACTER
969,435,CHARACTER
969,861,CHARACTER
861,3091,SEQUEL
861,30010,ADAPTATION
861,40183,ADAPTATION
861,793,SIDE_STORY
861,177,CHARACTER
861,969,CHARACTER
861,10681,CHARACTER
861,10490,OTHER
861,2768,CHARACTER
10490,10681,SEQUEL
10490,56182,ADAPTATION
10490,14077,SIDE_STORY
10490,150,OTHER
10490,405,OTHER
10490,861,OTHER
10490,14117,SUMMARY
14117,10681,SEQUEL
14117,10490,PARENT
14117,56182,ADAPTATION
10681,10490,PREQUEL
10681,14117,PREQUEL
10681,150,OTHER
10681,405,OTHER
10681,861,CHARACTER
10681,67473,ADAPTATION
67473,10681,ADAPTATION
405,150,ALTERNATIVE
405,10490,OTHER
405,10681,OTHER
405,31080,SEQUEL
31080,405,PREQUEL
150,405,ALTERNATIVE
150,10490,OTHER
150,10681,OTHER
150,30747,ADAPTATION
150,40410,ADAPTATION
40410,40411,ALTERNATIVE
40410,30747,ALTERNATIVE
40410,150,ADAPTATION
30747,30782,SIDE_STORY
30747,40410,ALTERNATIVE
30747,31734,SIDE_STORY
30747,150,ADAPTATION
31734,30747,PARENT
30782,40411,ADAPTATION
30782,30747,PARENT
40411,40410,ALTERNATIVE
40411,30782,ADAPTATION
56182,10490,ADAPTATION
56182,60831,SIDE_STORY
56182,14117,ADAPTATION
60831,56182,PARENT
14077,10490,PARENT
2768,2274,PREQUEL
2768,5678,CHARACTER
2768,435,CHARACTER
2768,232,CHARACTER
2768,861,CHARACTER
2768,30526,CHARACTER
2768,30112,CHARACTER
2768,30552,CHARACTER
2768,1890,CHARACTER
2768,156,CHARACTER
2768,177,CHARACTER
2768,1958,CHARACTER
2768,52,CHARACTER
2768,1043,CHARACTER
2768,30538,CHARACTER
2768,1496,CHARACTER
2768,62037,CHARACTER
30112,30009,CHARACTER
30112,2768,CHARACTER
30112,2274,CHARACTER
30009,807,ADAPTATION
30009,969,ADAPTATION
30009,177,ADAPTATION
30009,4938,ADAPTATION
30009,2685,ADAPTATION
30009,85503,SEQUEL
30009,30010,OTHER
30009,44368,SPIN_OFF
30009,42127,SPIN_OFF
30009,30112,CHARACTER
30009,30113,CHARACTER
30009,30119,CHARACTER
30009,30027,CHARACTER
30009,30452,CHARACTER
30113,1890,ADAPTATION
30113,30009,CHARACTER
1890,30113,ADAPTATION
1890,2768,CHARACTER
807,30009,ADAPTATION
807,177,PARENT
177,969,SEQUEL
177,30009,ADAPTATION
177,807,SIDE_STORY
177,861,CHARACTER
177,232,CHARACTER
177,5678,CHARACTER
177,59,CHARACTER
177,435,CHARACTER
177,156,CHARACTER
177,2768,CHARACTER
5678,30118,ADAPTATION
5678,10098,SIDE_STORY
5678,177,CHARACTER
5678,1958,CHARACTER
5678,2768,CHARACTER
1958,30109,ADAPTATION
1958,5678,CHARACTER
1958,2768,CHARACTER
30109,1958,ADAPTATION
30109,62037,CHARACTER
30109,30118,CHARACTER
30109,45933,SEQUEL
45933,30109,PREQUEL
30118,5678,ADAPTATION
30118,66129,SEQUEL
30118,30109,CHARACTER
66129,30118,PREQUEL
62037,30108,PREQUEL
62037,30010,CHARACTER
62037,30109,CHARACTER
62037,30538,CHARACTER
62037,2768,CHARACTER
30538,30108,CHARACTER
30538,62037,CHARACTER
30538,2768,CHARACTER
30108,62037,SEQUEL
30108,30538,CHARACTER
30010,4918,ADAPTATION
30010,6864,ADAPTATION
30010,861,ADAPTATION
30010,3091,ADAPTATION
30010,76010,SEQUEL
30010,40183,SIDE_STORY
30010,42127,SPIN_OFF
30010,44368,SPIN_OFF
30010,30009,OTHER
30010,62037,CHARACTER
30010,96507,OTHER
76010,30010,PREQUEL
76010,85503,OTHER
85503,30009,PREQUEL
85503,76010,OTHER
42127,30010,PARENT
42127,30009,PARENT
6864,4918,PREQUEL
6864,30010,ADAPTATION
4918,3091,PREQUEL
4918,6864,SEQUEL
4918,30010,ADAPTATION
4918,4938,SIDE_STORY
3091,861,PREQUEL
3091,4918,SEQUEL
3091,30010,ADAPTATION
4938,2685,PREQUEL
4938,30009,ADAPTATION
4938,4918,SIDE_STORY
2685,969,PREQUEL
2685,4938,SEQUEL
2685,30009,ADAPTATION
44368,30009,PARENT
44368,30010,PARENT
40183,30010,PARENT
96507,30010,PARENT
10098,5678,PARENT
435,1563,SEQUEL
435,30119,ADAPTATION
435,1954,ALTERNATIVE
435,177,CHARACTER
435,969,CHARACTER
435,2768,CHARACTER
435,2274,CHARACTER
435,155739,OTHER
1954,435,ALTERNATIVE
2274,2768,SEQUEL
2274,30552,CHARACTER
2274,30307,CHARACTER
2274,1043,CHARACTER
2274,1844,CHARACTER
2274,155,CHARACTER
2274,55319,CHARACTER
2274,30526,CHARACTER
2274,1496,CHARACTER
2274,439,CHARACTER
2274,435,CHARACTER
2274,30112,CHARACTER
439,30500,ADAPTATION
439,969,CHARACTER
439,2274,CHARACTER
30500,439,ADAPTATION
30307,30552,ALTERNATIVE
30307,30130,ALTERNATIVE
30307,1844,ADAPTATION
30307,6107,ADAPTATION
30307,2274,CHARACTER
30130,1844,ADAPTATION
30130,30552,CHARACTER
30130,30027,CHARACTER
30130,6107,ADAPTATION
30130,30307,ALTERNATIVE
30027,595,ADAPTATION
30027,156,ADAPTATION
30027,155,ADAPTATION
30027,30133,PREQUEL
30027,30552,CHARACTER
30027,30130,CHARACTER
30027,30009,CHARACTER
30027,30452,CHARACTER
595,30027,ADAPTATION
595,156,SEQUEL
156,1043,PREQUEL
156,30027,ADAPTATION
156,155,ALTERNATIVE
156,595,PREQUEL
156,177,CHARACTER
156,2768,CHARACTER
1043,156,SEQUEL
1043,30133,ADAPTATION
1043,44772,SPIN_OFF
1043,2768,CHARACTER
1043,2274,CHARACTER
1043,125369,ALTERNATIVE
44772,30133,PARENT
30133,1043,ADAPTATION
30133,30027,SEQUEL
30133,125369,ADAPTATION
30133,44772,SPIN_OFF
125369,30133,ADAPTATION
125369,1043,ALTERNATIVE
155,2729,PREQUEL
155,30027,ADAPTATION
155,156,ALTERNATIVE
155,2274,CHARACTER
2729,155,SEQUEL
30452,1496,ADAPTATION
30452,30009,CHARACTER
30452,30027,CHARACTER
1496,30452,ADAPTATION
1496,2768,CHARACTER
1496,2274,CHARACTER
30552,6107,ADAPTATION
30552,30307,ALTERNATIVE
30552,30130,CHARACTER
30552,1844,ADAPTATION
30552,2768,CHARACTER
30552,2274,CHARACTER
1844,30130,ADAPTATION
1844,6107,SIDE_STORY
1844,30552,ADAPTATION
1844,30307,ADAPTATION
1844,2274,CHARACTER
6107,1844,PARENT
6107,30552,ADAPTATION
6107,30130,ADAPTATION
6107,30307,ADAPTATION
55319,2274,CHARACTER
30526,2768,CHARACTER
30526,2274,CHARACTER
30119,435,ADAPTATION
30119,30697,SEQUEL
30119,105871,SIDE_STORY
30119,30009,CHARACTER
30119,155739,ADAPTATION
30697,1563,ADAPTATION
30697,30119,PREQUEL
1563,435,PREQUEL
1563,30697,ADAPTATION
105871,30119,PARENT
155739,435,PARENT
155739,30119,ADAPTATION
59,30107,ADAPTATION
59,596,SIDE_STORY
59,177,CHARACTER
59,969,CHARACTER
30107,59,ADAPTATION
596,59,PARENT
52,30080,ADAPTATION
52,2768,CHARACTER
30080,52,ADAPTATION
793,861,PARENT
98554,30106,ADAPTATION
98554,232,ALTERNATIVE
30106,372,ADAPTATION
30106,2424,ADAPTATION
30106,1078,ADAPTATION
30106,371,ADAPTATION
30106,232,ADAPTATION
30106,55902,SIDE_STORY
30106,87296,SEQUEL
30106,98554,ADAPTATION
87296,30106,PREQUEL
87296,97881,ADAPTATION
87296,98554,ADAPTATION
87296,163326,ADAPTATION
97881,87296,ADAPTATION
97881,372,PREQUEL
97881,163326,SEQUEL
372,232,PREQUEL
372,30106,ADAPTATION
372,1078,OTHER
372,97881,SEQUEL
1078,30106,ADAPTATION
1078,232,PARENT
1078,372,OTHER
163326,97881,PREQUEL
163326,87296,ADAPTATION
371,30106,ADAPTATION
371,232,PARENT
2424,30106,ADAPTATION
2424,232,PARENT
55902,30106,PARENT
154459,132264,ADAPTATION
154459,144718,ALTERNATIVE
132264,144718,ADAPTATION
132264,154459,ADAPTATION
144718,132264,ADAPTATION
144718,154459,ALTERNATIVE
145140,86720,ADAPTATION
86720,105318,SIDE_STORY
86720,145140,ADAPTATION
86720,123314,SEQUEL
123314,86720,PREQUEL
105318,86720,PARENT
162694,114416,ADAPTATION
114416,147913,SPIN_OFF
114416,162694,ADAPTATION
114416,165899,SIDE_STORY
147913,114416,PARENT
165899,114416,PARENT
159808,139418,ALTERNATIVE
159808,119283,ADAPTATION
139418,119283,ADAPTATION
139418,159808,ALTERNATIVE
119283,139418,ADAPTATION
119283,139419,SIDE_STORY
119283,159808,ADAPTATION
139419,119283,PARENT
159559,124049,OTHER
124049,159559,OTHER
158926,124895,ADAPTATION
124895,158926,ADAPTATION
155389,110909,ADAPTATION
110909,138372,ALTERNATIVE
110909,155389,ADAPTATION
138372,110909,ALTERNATIVE
158704,118695,ALTERNATIVE
158704,109206,ADAPTATION
158704,168257,ALTERNATIVE
158704,168999,SIDE_STORY
168257,118695,ALTERNATIVE
168257,109206,ADAPTATION
168257,158704,ALTERNATIVE
109206,118695,ADAPTATION
109206,147375,SPIN_OFF
109206,158704,ADAPTATION
109206,165417,SPIN_OFF
109206,168257,ADAPTATION
118695,109206,ADAPTATION
118695,158704,ALTERNATIVE
118695,168257,ALTERNATIVE
165417,109206,PARENT
147375,109206,PARENT
168999,158704,PARENT
155419,121501,ADAPTATION
121501,155419,ADAPTATION
158791,124903,ADAPTATION
158791,3147,PREQUEL
3147,35711,ADAPTATION
3147,158791,SEQUEL
35711,3147,ADAPTATION
35711,124903,SEQUEL
124903,35711,PREQUEL
124903,158791,ADAPTATION
154384,112830,ALTERNATIVE
154384,113399,ADAPTATION
112830,113399,ADAPTATION
112830,154384,ALTERNATIVE
112830,160832,SPIN_OFF
160832,112830,PARENT
160832,113399,ADAPTATION
113399,112830,ADAPTATION
113399,154384,ADAPTATION
113399,160832,ADAPTATION
20613,55132,ADAPTATION
20613,20775,OTHER
55132,20613,ADAPTATION
55132,85400,PREQUEL
55132,95840,SIDE_STORY
55132,99886,SEQUEL
85400,55132,SEQUEL
95840,55132,PARENT
99886,55132,PREQUEL
20775,20613,PARENT
98314,85793,ADAPTATION
98314,100876,SEQUEL
98314,107622,OTHER
98314,141351,SPIN_OFF
85793,98314,ADAPTATION
85793,99271,SPIN_OFF
85793,100876,ADAPTATION
85793,104888,SPIN_OFF
85793,106174,SPIN_OFF
85793,107622,ADAPTATION
85793,131001,SPIN_OFF
85793,132001,SPIN_OFF
85793,96626,PREQUEL
132001,85793,PARENT
107622,85793,ADAPTATION
107622,98314,PARENT
99271,85793,PARENT
100876,98314,PREQUEL
100876,85793,ADAPTATION
96626,141351,ADAPTATION
96626,85793,SEQUEL
141351,96626,ADAPTATION
141351,98314,PARENT
104888,85793,PARENT
131001,85793,ADAPTATION
106174,85793,PARENT
21311,85307,ADAPTATION
21311,21679,SEQUEL
21311,98384,OTHER
21311,120150,SPIN_OFF
21311,97204,ADAPTATION
21679,21311,PREQUEL
21679,85307,ADAPTATION
21679,103223,SEQUEL
21679,98384,SIDE_STORY
21679,123117,ADAPTATION
123117,85307,PARENT
123117,21679,ADAPTATION
85307,21311,ADAPTATION
85307,21679,ADAPTATION
85307,103223,ADAPTATION
85307,104030,SIDE_STORY
85307,107519,SIDE_STORY
85307,97204,SIDE_STORY
85307,123117,SIDE_STORY
85307,123118,SIDE_STORY
85307,123121,SIDE_STORY
85307,123125,SPIN_OFF
85307,123126,SIDE_STORY
85307,126122,SPIN_OFF
85307,87401,SPIN_OFF
85307,130080,SIDE_STORY
85307,130651,SPIN_OFF
85307,130860,SPIN_OFF
85307,131131,SPIN_OFF
85307,21791,ADAPTATION
85307,141249,ADAPTATION
85307,161892,SPIN_OFF
85307,163263,ADAPTATION
21791,85307,ADAPTATION
21791,103223,PARENT
103223,21679,PREQUEL
103223,85307,ADAPTATION
103223,123126,ADAPTATION
103223,141249,SEQUEL
103223,155713,ALTERNATIVE
103223,21791,SIDE_STORY
155713,123126,ADAPTATION
155713,103223,ALTERNATIVE
123126,103223,ADAPTATION
123126,85307,PARENT
123126,155713,ADAPTATION
141249,103223,PREQUEL
141249,85307,ADAPTATION
141249,123118,ADAPTATION
141249,163263,SEQUEL
163263,141249,PREQUEL
163263,85307,ADAPTATION
123118,85307,PARENT
123118,141249,ADAPTATION
130080,85307,PARENT
126122,85307,PARENT
126122,130651,SEQUEL
130651,126122,PREQUEL
130651,85307,PARENT
130651,130860,SEQUEL
130860,130651,PREQUEL
130860,85307,PARENT
130860,131131,SEQUEL
131131,130860,PREQUEL
131131,85307,PARENT
131131,161892,SEQUEL
161892,131131,PREQUEL
161892,85307,PARENT
97204,85307,PARENT
97204,21311,ADAPTATION
104030,85307,PARENT
104030,123124,ALTERNATIVE
104030,98384,ADAPTATION
98384,21311,PARENT
98384,21679,PARENT
98384,123124,ADAPTATION
98384,104030,ADAPTATION
123124,104030,ALTERNATIVE
123124,98384,ADAPTATION
87401,120150,ADAPTATION
87401,85307,PARENT
120150,87401,ADAPTATION
120150,21311,PARENT
123121,85307,PARENT
123125,114998,ADAPTATION
123125,85307,PARENT
114998,123125,ADAPTATION
107519,85307,PARENT
20829,73661,ADAPTATION
20829,21483,SIDE_STORY
20829,21586,SEQUEL
20829,20993,SEQUEL
20993,73661,ADAPTATION
20993,21586,PREQUEL
20993,21765,SIDE_STORY
20993,20829,PREQUEL
21765,20993,PARENT
21586,20829,PREQUEL
21586,20993,SEQUEL
21586,73661,ADAPTATION
73661,20829,ADAPTATION
73661,20993,ADAPTATION
73661,85568,PREQUEL
73661,21586,ADAPTATION
73661,21483,ADAPTATION
73661,87172,SIDE_STORY
73661,104298,PREQUEL
85568,73661,SEQUEL
85568,103253,ADAPTATION
85568,104298,SEQUEL
104298,85568,PREQUEL
104298,73661,SEQUEL
103253,85568,ADAPTATION
87172,73661,PARENT
21483,20829,PARENT
21483,73661,ADAPTATION
18153,80117,ADAPTATION
18153,20531,SIDE_STORY
18153,20779,PREQUEL
18153,20963,SEQUEL
18153,20524,SIDE_STORY
18153,17813,CHARACTER
18153,20768,SUMMARY
20768,80117,ADAPTATION
20768,20963,SEQUEL
20768,102629,CHARACTER
20768,18153,PARENT
102629,20768,CHARACTER
20963,20768,PREQUEL
20963,80117,ADAPTATION
20963,18153,PREQUEL
80117,18153,ADAPTATION
80117,20768,ADAPTATION
80117,17813,ADAPTATION
17813,18153,PARENT
17813,80117,ADAPTATION
20779,18153,SEQUEL
20524,18153,PARENT
20531,18153,PARENT
101165,87320,ADAPTATION
