character_cast_id,voice_actor_id,role_notes,dub_group
378321,186481,,
382047,114884,,
382047,175616,,
398818,104884,,
398818,262650,,
398818,104580,,
398818,188228,,
398820,138010,,
398820,95825,,
398820,138441,,
416158,175519,,
416158,120842,,
369019,126963,,
369020,119833,,
369021,127666,,
369022,236715,,
369017,117003,,
369018,127666,,
387394,121961,,
357269,122320,,
357270,121961,,
357271,117003,,
357272,119722,,
377551,118799,,
377552,95685,,
245666,119722,,
245667,121961,,
245823,122320,,
245824,117003,,
356694,118799,,
356695,95685,,
359013,115106,,
359014,119616,,
359015,118920,,
359016,95092,,
362729,101560,,
367274,103555,,
367980,101602,,
389872,123268,,
178427,119722,,
178427,114295,,
178428,122320,,
178428,129147,,
178429,95092,,
178429,95193,,
178430,117003,,
178430,105073,,
178431,121961,,
178431,95159,,
178432,118920,,
178432,95151,,
178433,119616,,
178433,95189,,
178434,115106,,
178434,128619,,
188748,101602,,
188748,165958,,
362730,101560,,
389107,102260,,
389930,123268,,
191500,121961,,
191501,119722,,
191502,117003,,
248128,122320,,
1637,95005,,
1637,116547,,
3506,95017,,
4711,95025,,
4711,104842,,
6555,95042,,
6555,110097,,
6555,112243,,
7196,95054,,
7196,114299,,
8259,95063,,
8259,116547,,
10181,95079,,
10181,95379,,
10181,109777,,
12998,95098,,
12998,100989,,
12998,109827,,
14230,95116,,
17848,95151,,
17848,105981,,
17848,109837,,
20892,95184,,
20892,95193,,
21938,95192,,
21938,95344,,
21938,109825,,
23693,95212,,
23693,95282,,
23693,110101,,
25147,95245,,
25147,106701,,
30787,95341,,
32464,95371,,
32464,116547,,
34454,95414,,
34454,105765,,
34454,109995,,
34685,95418,,
34685,95655,,
36244,95454,,
36244,106817,,
36244,109833,,
44396,95721,,
44396,107748,,
46609,95792,,
46609,105910,,
54052,96133,,
54052,105106,,
62098,96860,,
62098,101165,,
63348,100356,,
63348,114067,,
65224,100989,,
65224,102288,,
100261,119832,,
100262,118478,,
100263,119833,,
100264,119834,,
100265,95735,,
100266,104876,,
101062,113451,,
101063,113511,,
101064,104108,,
101065,119835,,
101200,119855,,
101201,105148,,
101202,119872,,
101203,119869,,
101204,119264,,
101205,118806,,
101206,111323,,
101207,95820,,
101208,118806,,
101209,95991,,
101210,102242,,
101211,102242,,
101212,119871,,
101213,105148,,
101214,119873,,
100255,113227,,
100256,100142,,
100257,101686,,
100258,117223,,
100259,106030,,
100260,119617,,
189766,95040,,
189847,95092,,
192410,116517,,
6256,95040,,
6256,114295,,
8258,95063,,
8258,95379,,
11517,95087,,
11517,96848,,
12487,95094,,
12487,95193,,
19513,95167,,
19513,105744,,
24848,95241,,
24848,96606,,
30786,95341,,
30786,105617,,
34277,95413,,
34277,95189,,
41160,95599,,
41160,114293,,
50759,95954,,
50759,95201,,
61503,96764,,
61503,116547,,
73199,103662,,
73199,101729,,
76978,105071,,
76978,105073,,
81662,107013,,
81662,95417,,
92370,113511,,
92370,114309,,
92371,113511,,
92371,114309,,
94287,117003,,
94287,184602,,
95467,95040,,
95468,95063,,
95469,95087,,
95470,95094,,
95471,95167,,
95472,95241,,
95473,95341,,
95474,95413,,
95475,95599,,
95476,95954,,
95477,96764,,
95478,103662,,
95479,105071,,
95480,107013,,
95481,113511,,
95482,113511,,
95483,117003,,
156363,107018,,
156363,100141,,
156363,117179,,
156363,138737,,
156363,165518,,
156364,100607,,
156364,180473,,
156364,181976,,
156364,140279,,
156364,115911,,
156365,119616,,
156365,175194,,
156365,139016,,
156365,105696,,
156365,137987,,
156366,108639,,
156366,182233,,
156366,101135,,
156366,247424,,
156366,115246,,
156367,95655,,
156367,182455,,
156367,132376,,
156367,244120,,
156367,163032,,
156368,107017,,
156368,116199,,
156368,105729,,
156368,101066,,
156368,172903,,
156369,106133,,
156369,177125,,
156369,96462,,
156369,142135,,
156369,281115,,
156370,110743,,
156370,179914,,
156370,182218,,
156370,102378,,
156370,175397,,
324421,135407,,
324421,179919,,
324421,182216,,
332000,95022,,
332000,116355,,
332000,106530,,
332000,151642,,
347299,95672,,
347299,185162,,
347299,233516,,
347300,131173,,
347300,194114,,
347301,95959,,
347301,153464,,
347302,95804,,
347302,102974,,
347303,101724,,
347303,103609,,
347304,107158,,
347304,233516,,
347305,104580,,
347305,153458,,
347306,105675,,
347306,189791,,
347307,129947,,
347307,116467,,
347308,105185,,
347308,179087,,
347309,117425,,
347309,189791,,
347310,116237,,
347311,104677,,
347311,185360,,
347312,119900,,
347313,137360,,
347313,199858,,
100454,107018,,
100454,120248,,
100454,100118,,
100455,119616,,
100455,102310,,
100455,140690,,
100456,108639,,
100456,95905,,
100456,138705,,
100457,107017,,
100457,95353,,
100457,142229,,
100458,95672,,
100458,96085,,
100458,140003,,
100459,100607,,
100459,95264,,
100459,138992,,
100460,95655,,
100460,128719,,
100460,102705,,
100461,110743,,
100461,96738,,
100461,101066,,
100462,106133,,
100462,95336,,
100462,153695,,
100463,95065,,
100463,100429,,
100463,109033,,
181611,105047,,
181611,115156,,
181611,102002,,
318924,118705,,
324420,135407,,
324420,262651,,
324407,107018,,
324408,107017,,
324409,108639,,
324410,119616,,
324411,110743,,
324412,100607,,
324413,95655,,
324414,95672,,
324415,95065,,
324416,135407,,
324417,118705,,
324418,106133,,
324419,115156,,
324394,135407,,
324395,107018,,
324396,119616,,
324397,108639,,
324398,95672,,
324399,107017,,
324400,100607,,
324401,95065,,
324402,106133,,
324403,110743,,
324404,115156,,
324405,118705,,
324406,95655,,
976,95001,,
976,95008,,
976,189427,,
976,189477,,
10384,95080,,
10384,189426,,
12988,95098,,
12988,285929,,
15074,95124,,
15074,139013,,
15075,95124,,
15075,190698,,
16826,95141,,
16826,257475,,
27008,95275,,
27008,252512,,
33665,95401,,
33665,190695,,
34261,95413,,
34261,285928,,
47109,95817,,
47109,198309,,
82356,107452,,
82356,190698,,
94311,117183,,
94311,116755,,
172447,95817,,
172448,95401,,
172449,95413,,
172450,95098,,
172451,95008,,
172452,95080,,
172453,95124,,
172454,107452,,
172455,107490,,
2056,95008,,
2056,189427,,
10383,95080,,
10383,189426,,
12987,95098,,
12987,285929,,
12987,317215,,
15072,95124,,
15072,139013,,
15073,95124,,
16134,95134,,
16134,189431,,
27007,95275,,
27007,252512,,
33664,95401,,
33664,190695,,
33664,315541,,
34260,95413,,
34260,285928,,
34260,316929,,
47108,95817,,
47108,198309,,
47108,316931,,
79392,106236,,
79392,206472,,
82355,107452,,
82355,190698,,
82355,316930,,
33667,95401,,
33667,109983,,
34263,95413,,
34263,109855,,
47111,95817,,
47111,109865,,
33668,95401,,
34264,95413,,
47112,95817,,
53798,96121,,
81660,107013,,
33669,95401,,
34265,95413,,
47113,95817,,
53799,96121,,
81661,107013,,
2058,95008,,
10385,95080,,
15076,95124,,
27009,95275,,
33666,95401,,
34262,95413,,
47110,95817,,
97729,95817,,
97730,95401,,
97731,95008,,
97732,95275,,
179347,95124,,
179348,95080,,
179349,107452,,
179350,95413,,
5014,95028,,
5014,107344,,
5215,95029,,
5215,95396,,
6051,95038,,
6051,95489,,
7705,95060,,
7705,95452,,
14194,95116,,
14194,120247,,
21031,95185,,
21031,96650,,
24821,95241,,
24821,95244,,
34232,95413,,
34232,109285,,
40754,95584,,
40754,108705,,
40857,95589,,
40857,119613,,
47101,95817,,
47101,95036,,
73195,103662,,
73195,105401,,
77378,105217,,
77378,106370,,
78897,105981,,
78897,96435,,
97569,95034,,
97569,113057,,
97570,118365,,
97570,95313,,
97571,95062,,
97571,120246,,
97572,95058,,
97572,96047,,
97573,106289,,
97573,95396,,
97574,101686,,
97574,104526,,
97576,104858,,
150323,95707,,
150323,101457,,
175219,95060,,
175220,103662,,
175221,95817,,
175222,95029,,
175223,95413,,
175224,95241,,
175225,95116,,
175226,95038,,
175227,95028,,
175228,105217,,
175229,105981,,
183141,95589,,
183142,95584,,
333613,95060,,
336572,95817,,
336573,95413,,
336574,103662,,
336575,95028,,
336576,105217,,
336577,95116,,
336578,105981,,
336579,95241,,
336580,95584,,
336581,95038,,
336582,95029,,
349225,95060,,
370413,103662,,
370414,95241,,
370415,95817,,
370416,95028,,
370417,95584,,
370418,95413,,
370419,105981,,
370420,95038,,
370421,105217,,
370422,95116,,
370423,95029,,
94778,95060,,
94778,95452,,
94779,103662,,
94779,105401,,
94780,95817,,
94780,95036,,
94781,95241,,
94781,95244,,
166213,101686,,
166213,104526,,
166214,105981,,
166214,96435,,
166215,95029,,
166215,95396,,
166216,105217,,
166216,106370,,
166217,95185,,
166217,96650,,
166218,95028,,
166218,107344,,
166219,95413,,
166219,109285,,
166220,95116,,
166220,120247,,
166221,95038,,
166221,95489,,
378231,95584,,
378231,108705,,
14567,95119,,
14567,109997,,
18218,95156,,
20345,95178,,
20345,109753,,
20345,105013,Child,
23641,95212,,
23641,95930,Child,
23641,109825,,
39760,95552,,
40749,95584,,
40937,95592,,
43998,95707,,
48934,95883,,
48934,109851,,
48935,95883,,
50286,95926,,
51001,95971,,
59571,96548,,
59571,109859,,
63182,100281,,
63182,109771,,
68645,101937,,
68645,109819,,
74494,104059,,
74494,109819,,
75487,104629,,
75501,104635,,
14568,95119,,
20346,95178,,
23642,95212,,
39761,95552,,
40938,95592,,
43999,95707,,
48936,95883,,
48937,95883,,
50287,95926,,
51002,95971,,
59572,96548,,
63183,100281,,
75488,104629,,
75502,104635,,
99839,95207,,
99839,139162,,
99839,120733,,
100063,110743,,
100063,136566,,
100063,112243,,
100064,96722,,
100064,141070,,
100064,105292,,
100065,107490,,
100065,140687,,
100065,119608,,
100066,102254,,
100066,158504,,
100066,95489,,
152545,96365,,
152545,140819,,
152545,127741,,
163483,95829,,
163483,145378,,
163483,117629,,
163484,111135,,
163484,141072,,
163484,104526,,
163485,102288,,
163485,143794,,
163485,127814,,
163486,95287,,
163486,158505,,
163486,115536,,
163487,101625,,
163487,140280,,
163487,119962,,
163488,95156,,
163488,110555,,
163488,104091,,
163489,106659,,
163489,138554,,
163489,112793,,
146575,109519,,
146576,118799,,
146577,120234,,
146578,120235,,
146579,110903,,
152542,95110,,
156471,95723,,
156474,115586,,
156476,126659,,
156477,118480,,
192881,106360,,
192882,106359,,
192883,102899,,
154335,118581,,
154736,112297,,
155483,118799,,
155484,120235,,
155485,120234,,
155486,95110,,
155487,102337,,
155488,109519,,
155489,110903,,
156472,95723,,
156473,115586,,
156488,128152,,
156489,126659,,
156490,106622,,
156491,95052,,
156492,102263,,
156493,103555,,
156494,118392,,
156495,118398,,
156496,106661,,
156497,128161,,
156498,112009,,
156499,109441,,
156500,118663,,
156501,111225,,
219653,106661,,
219654,112297,,
219655,103555,,
219656,118392,,
219657,102263,,
219658,118581,,
219659,118398,,
219660,111225,,
219661,106622,,
219662,109441,,
219663,118663,,
219664,112009,,
219665,128152,,
219666,120235,,
219667,120234,,
219668,102337,,
219669,95052,,
219670,128161,,
219671,129512,,
219672,118799,,
219673,115586,,
219674,110903,,
219675,95110,,
219676,126659,,
219677,109519,,
309903,109519,,
328304,106622,,
328305,126659,,
328306,128161,,
328307,137843,,
328308,118581,,
328309,137051,,
338710,114834,,
338711,118799,,
338712,120234,,
338713,110903,,
338714,111225,,
338715,95052,,
338716,112297,,
338717,112009,,
338718,120235,,
338719,137053,,
338720,175302,,
338721,102263,,
338722,175301,,
338723,137052,,
338724,118663,,
338725,103555,,
338726,109441,,
338727,129512,,
218671,126659,,
218672,115586,,
218673,129512,,
218674,95110,,
218675,128152,,
336307,120234,,
336308,118663,,
336309,118799,,
336310,102263,,
336311,120235,,
336312,110903,,
336313,109519,,
193402,120235,,
193403,109519,,
193404,118799,,
193405,110903,,
193406,120234,,
198032,120173,,
198033,137052,,
198034,137051,,
198035,137054,,
198036,102337,,
198037,137053,,
198038,102263,,
198039,106622,,
198040,115586,,
198041,128152,,
198042,103555,,
198043,126659,,
198044,95110,,
198045,95052,,
198046,128161,,
198047,129512,,
198048,118581,,
198049,109441,,
198050,118663,,
198051,112297,,
164032,109519,,
164032,124165,,
164033,110903,,
164033,129147,,
164034,120234,,
164034,129178,,
164035,118799,,
164035,95418,,
164036,102337,,
164036,129171,,
164037,118663,,
164037,128754,,
164038,128152,,
164038,165911,,
164039,103555,,
164039,96606,,
164040,120235,,
164040,95189,,
164041,129512,,
164041,95721,,
164042,112009,,
164042,118435,,
164043,106661,,
164043,95603,,
164044,112297,,
164044,128619,,
164045,128161,,
164045,165915,,
164046,106622,,
164046,165916,,
164047,95110,,
164047,129174,,
164048,118392,,
164048,165912,,
164049,118398,,
164049,149028,,
164050,95052,,
164050,129774,,
164051,102263,,
164051,103033,,
164052,118581,,
164052,128753,,
164053,126659,,
164053,129146,,
164054,109441,,
164054,129144,,
164055,111225,,
164055,166723,,
164056,115586,,
164056,165910,,
359997,128161,,
359998,111225,,
359999,118663,,
360000,109441,,
360001,112009,,
342618,137052,,
342619,137054,,
342620,137051,,
342621,120173,,
342622,137053,,
402690,102337,,
402691,106622,,
402692,102263,,
402693,95052,,
402694,103555,,
349184,120173,,
349185,137051,,
349186,137053,,
349187,137054,,
349188,137052,,
346166,106622,,
346167,102263,,
346168,95052,,
346169,103555,,
346170,102337,,
358186,137054,,
358187,120173,,
358188,137053,,
358189,137052,,
358190,137051,,
346176,128161,,
346177,118663,,
346178,111225,,
346179,109441,,
346180,112009,,
190765,109519,,
190766,118799,,
190767,120234,,
190768,120235,,
190769,126659,,
190770,128152,,
190771,110903,,
190772,115586,,
190773,129512,,
190774,95110,,
190775,102263,,
190776,118663,,
190777,118581,,
190778,109441,,
190779,128161,,
190780,112009,,
190781,106661,,
190782,118392,,
190783,95052,,
190784,102337,,
190785,112297,,
190786,118398,,
190787,111225,,
190788,103555,,
190789,106622,,
250291,137051,,
250292,106622,,
250293,118581,,
250294,128161,,
250295,109519,,
250296,126659,,
250894,137843,,
332068,120235,,
332069,118392,,
332070,175302,,
332071,118398,,
332072,102263,,
332073,175301,,
332074,120234,,
332075,95110,,
332076,137052,,
332077,137053,,
332078,112009,,
332079,118663,,
332080,111225,,
332081,120173,,
332082,137054,,
332083,128152,,
332084,168298,,
332085,95052,,
218676,126659,,
218677,129512,,
218678,115586,,
218679,128152,,
218680,95110,,
347354,106622,,
347355,118663,,
347356,102263,,
347357,95052,,
347358,122322,,
347359,118392,,
347360,103555,,
347361,112009,,
347362,120173,,
347363,102337,,
370203,120234,,
346171,95110,,
346172,126659,,
346173,128152,,
346174,115586,,
346175,129512,,
218682,120234,,
218683,118799,,
218684,120235,,
218685,110903,,
218686,109519,,
345495,128152,,
345496,115586,,
345497,137051,,
345498,175301,,
345499,126659,,
345500,129512,,
345501,137843,,
345502,120173,,
345503,137053,,
345504,168298,,
345505,137052,,
345506,137054,,
345507,95110,,
345508,175302,,
345509,136365,,
400601,112297,,
400602,118398,,
400603,106661,,
400604,95052,,
400605,118581,,
420577,124857,,
420578,289756,,
420579,302097,,
420580,302096,,
420581,205892,,
435367,110903,,
443658,103555,,
443997,132283,,
443998,122233,,
443999,207332,,
444000,206239,,
444001,204573,,
444002,120235,,
444003,118799,,
444004,102337,,
444007,120234,,
444008,109519,,
444013,95052,,
420588,205892,,
447554,132283,,
447560,206239,,
447561,207332,,
447562,122233,,
447563,314494,,
372133,168298,,
372134,175301,,
372135,175302,,
372136,137843,,
372137,136365,,
342213,137843,,
342214,136365,,
342215,168298,,
342216,175302,,
342217,175301,,
391495,168298,,
391496,137843,,
391497,136365,,
391498,175301,,
391499,175302,,
205479,168298,,
205480,136365,,
205481,137843,,
205482,175301,,
205483,175302,,
358204,109519,,
358205,175301,,
358206,137053,,
358207,114834,,
358208,137051,,
358209,120235,,
358210,120234,,
358211,110903,,
358212,118799,,
358213,120173,,
358214,137052,,
358215,137054,,
358216,175302,,
358217,168298,,
358218,137843,,
358219,136365,,
358220,106661,,
358221,118398,,
358222,118392,,
358223,112297,,
358224,118581,,
358225,106622,,
358226,102337,,
358227,95052,,
358228,102263,,
343429,109519,,
343430,120234,,
343431,120235,,
343432,118799,,
343433,110903,,
359129,126659,,
359130,115586,,
359131,95110,,
359132,128152,,
359133,129512,,
190420,150444,,
190421,106743,,
190422,128082,,
190423,134241,,
190424,150456,,
201264,158184,,
201265,158993,,
201266,158995,,
201267,158997,,
201268,158999,,
201280,102699,,
201281,104580,,
258606,121513,,
281304,95792,,
281305,123286,,
281306,197943,,
291429,216701,,
295056,115096,,
295057,119832,,
295058,95283,,
295059,95991,,
295060,161329,,
295061,119407,,
422583,95556,,
422584,199160,,
292317,106743,,
292318,134241,,
292319,150456,,
292320,128082,,
292321,150444,,
342487,158184,,
204631,123286,,
204632,216701,,
368776,158184,,
368776,137842,,
368777,158995,,
368778,158999,,
368779,158997,,
368780,158993,,
407616,150456,,
407617,104580,,
407618,150444,,
407619,134241,,
407620,106743,,
407621,128082,,
407622,95196,,
204688,161329,,
204689,95283,,
204690,119832,,
204691,115096,,
204692,95991,,
391727,134241,,
391728,150456,,
391729,128082,,
391730,106743,,
391731,150444,,
170338,120235,,
170339,118799,,
170340,110903,,
170341,109519,,
170342,120234,,
170343,126659,,
170344,95723,,
170345,118480,,
170346,115586,,
170347,95110,,
190799,109519,,
190800,118799,,
190801,120234,,
190802,110903,,
190803,120235,,
312173,110903,,
312174,118799,,
312175,109519,,
312176,120234,,
312177,120235,,
190794,109519,,
190795,110903,,
190796,118799,,
190797,120234,,
190798,120235,,
190804,109519,,
190805,118799,,
190806,120234,,
190807,120235,,
190808,110903,,
221318,109519,,
221319,120234,,
221320,118799,,
221321,120235,,
221322,110903,,
156681,128161,,
156682,112009,,
156683,118663,,
156684,109441,,
156685,111225,,
7795,95060,,
7795,96054,,
7795,101108,,
7795,102285,,
7795,109755,,
7795,116251,,
9052,95069,,
9052,95210,,
9052,96213,,
9052,109823,,
13222,95099,,
13222,96862,,
15281,95126,,
15281,95319,,
15281,103434,,
15281,110097,,
16361,95136,,
16361,96006,,
16361,96217,,
16361,104934,,
16361,109773,,
19343,95163,,
19343,95204,,
19343,95788,,
19343,101106,,
19343,102283,,
39414,95537,,
39414,95616,,
39414,103551,,
39414,109995,,
39415,95537,,
39415,104647,,
41777,95624,,
48945,95883,,
48945,103911,,
48945,109771,,
55131,96216,,
55131,96412,,
55131,100476,,
7798,95060,,
7798,96054,,
7798,102285,,
7798,109755,,
7798,101108,,
9054,95069,,
9054,95210,,
9054,109823,,
9054,96213,,
10237,95079,,
10237,100476,,
10237,101103,,
13225,95099,,
13225,96862,,
13225,105696,,
15285,95126,,
15285,95319,,
15285,110097,,
15285,103434,,
16364,95136,,
16364,96006,,
16364,109773,,
16364,96217,,
19345,95163,,
19345,95204,,
19345,95788,,
19345,102283,,
19345,101106,,
19471,95166,,
19471,95489,,
19471,105698,,
23612,95211,,
23612,95244,,
23612,109835,,
23612,101141,,
23757,95212,,
23757,101359,,
23757,137929,,
36548,95465,,
36548,101199,,
36548,109929,,
36548,102594,,
39416,95537,,
39416,95616,,
39416,109995,,
39416,103551,,
39417,95537,,
39417,104647,,
39417,158186,,
41778,95624,,
41778,106907,,
48947,95883,,
48947,103911,,
48947,109771,,
48947,103585,,
57189,96412,,
57189,100476,,
57189,96216,,
57190,96412,,
57190,100476,,
57190,137929,,
58147,96465,,
58147,103550,,
88269,109925,,
7796,95060,,
7796,96048,,
13223,95099,,
13223,95189,,
15282,95126,,
15282,110743,,
15282,95603,,
15282,105841,,
16362,95136,,
16362,95414,,
19469,95166,,
19469,95159,,
23112,95204,,
23112,95151,,
23558,95210,,
23558,95417,,
36547,95465,,
36547,105073,,
41614,95616,,
41614,124165,,
46688,95795,,
46688,101181,,
80477,106659,,
80477,114309,,
251006,118511,,
251006,104777,,
251007,96465,,
251007,95928,,
251008,95883,,
251008,95928,,
398416,107060,,
398416,108493,,
7797,95060,,
7797,96054,,
7797,102285,,
7797,116251,,
9053,95069,,
9053,95210,,
9053,96213,,
10236,95079,,
10236,100476,,
13224,95099,,
13224,96862,,
15283,95126,,
15283,95319,,
15284,95126,,
15284,107344,,
16363,95136,,
16363,96006,,
19344,95163,,
19344,95204,,
19344,102283,,
19470,95166,,
19470,95489,,
23611,95211,,
23611,95244,,
23756,95212,,
23756,101359,,
48946,95883,,
48946,103911,,
57187,96412,,
57188,96412,,
251009,96465,,
55132,96216,,
55132,96412,,
147261,113227,,
147261,119611,,
147262,106404,,
147262,110441,,
147263,105765,,
147263,119608,,
147264,110919,,
147264,96804,,
147265,95086,,
147265,120666,,
147266,115156,,
147266,114283,,
147267,105071,,
147267,119700,,
147268,95178,,
147268,102450,,
147269,109441,,
147269,119619,,
147270,95002,,
147270,95360,,
147271,102263,,
147271,95159,,
169062,95591,,
201342,116517,,
201342,101729,,
221169,101560,,
221169,104526,,
284866,113511,,
284866,119613,,
294930,129490,,
294930,118407,,
164582,122731,,
164582,142046,,
164583,116155,,
164583,181698,,
288965,102263,,
288965,96002,,
288966,95591,,
288966,96694,,
288967,113227,,
288967,136685,,
288968,106404,,
288968,141260,,
288969,95086,,
288969,102026,,
288970,105765,,
288970,112135,,
288971,109441,,
288971,216182,,
288972,115156,,
288972,181696,,
288973,110919,,
288973,199522,,
288974,95178,,
288974,103589,,
288975,95087,,
288975,117899,,
1386,95003,,
1386,95313,,
1386,109983,,
1386,106637,,
1386,113965,,
2823,95013,,
2823,103053,,
2823,135687,,
3371,95016,,
3371,95203,,
3371,100138,,
3371,101499,,
3692,95018,,
3692,109853,,
3692,199776,,
3692,95201,,
4326,95022,,
4326,96830,,
4710,95025,,
4710,179062,,
5710,95034,,
5710,109995,,
5710,109483,,
6025,95037,,
6025,95480,,
6025,109779,,
6025,185363,,
6025,246678,,
6247,95040,,
6247,95659,,
6247,96442,,
6247,109769,,
6247,170510,,
6247,154941,,
6477,95041,,
6477,95476,,
6477,104242,,
6477,109997,,
6477,145500,,
6477,246677,,
6550,95042,,
6550,95860,,
6550,109489,,
6550,109777,,
6550,131019,,
6646,95043,,
6646,95160,,
6646,101499,,
6646,104157,,
6793,95045,,
6793,179633,,
7578,95058,,
7578,95251,,
7578,96423,,
7578,109775,,
7578,241977,,
7739,95060,,
7739,188410,,
7908,95061,,
7908,153446,,
7908,104866,,
8771,95067,,
8771,185103,,
9285,95071,,
9285,95189,,
9285,105232,,
9285,96445,,
9361,95072,,
9361,95159,,
9361,109921,,
9361,106834,,
9465,95073,,
9465,106453,,
9753,95076,,
9753,95509,,
9753,102593,,
9876,95077,,
9876,95891,,
9876,100178,,
10544,95081,,
10544,95189,,
10544,109927,,
10544,115094,,
11273,95086,,
11273,95192,,
11273,109757,,
11273,96108,,
12485,95094,,
12485,96108,,
6026,95037,,
6026,109779,,
6052,95038,,
6052,109835,,
6052,109995,,
6248,95040,,
6248,109769,,
6478,95041,,
6478,106091,,
6478,109997,,
6551,95042,,
6551,109777,,
7402,95057,,
7579,95058,,
8615,95066,,
8615,109835,,
10545,95081,,
10545,109927,,
12654,95095,,
12654,109833,,
13612,95107,,
13612,109865,,
13764,95111,,
13764,109771,,
19597,95169,,
20389,95178,,
20389,109821,,
23540,95210,,
23540,109771,,
24753,95239,,
24753,109755,,
25146,95245,,
25146,110101,,
25298,95247,,
30785,95341,,
30785,110097,,
35783,95440,,
35783,109853,,
50500,95935,,
50500,109851,,
87192,109853,,
211424,106833,,
1196,95002,,
2086,95008,,
3693,95018,,
5346,95030,,
6027,95037,,
6053,95038,,
6249,95040,,
6479,95041,,
6552,95042,,
8772,95067,,
10393,95080,,
10546,95081,,
12803,95096,,
13509,95105,,
14956,95123,,
15364,95128,,
19699,95170,,
26428,95261,,
27278,95279,,
32462,95371,,
32462,95892,,
34163,95412,,
34275,95413,,
37576,95483,,
41147,95599,,
46851,95801,,
148047,95040,,
148048,96482,,
148049,95038,,
148050,95042,,
148051,95041,,
148052,95037,,
228683,152199,,
3627,95017,,
3627,109863,,
3627,164443,,
5550,95031,,
7300,95056,,
7300,119595,,
10045,95078,,
10631,95081,,
10631,96090,,
10631,109755,,
12554,95094,,
12555,95094,,
12555,109995,,
13235,95099,,
13235,167596,,
13236,95099,,
13236,96275,,
13236,109771,,
16286,95135,,
16286,109865,,
16286,156131,,
16888,95141,,
16888,109995,,
16888,164991,,
19765,95171,,
19765,109997,,
19765,109569,,
21221,95186,,
21221,115248,,
22630,95197,,
22630,109837,,
22630,116401,,
22630,96286,,
24787,95239,,
24787,167449,,
25348,95247,,
26009,95256,,
26009,109853,,
26009,96160,,
26812,95270,,
26812,109757,,
26812,158850,,
27617,95283,,
27617,109833,,
27617,96162,,
29771,95323,,
29771,109995,,
29771,239514,,
32855,95380,,
32855,96291,,
32855,109769,,
35237,95429,,
35237,96110,,
35237,109993,,
38156,95500,,
38156,96233,,
38636,95513,,
38636,96292,,
38636,110097,,
39912,95556,,
39912,109863,,
39912,115242,,
2201,95008,,
2201,109823,,
2201,102405,,
3629,95017,,
3629,109863,,
3629,164443,,
7059,95052,,
7302,95056,,
7302,119595,,
8122,95062,,
8122,96163,,
9409,95072,,
10633,95081,,
10633,109755,,
10633,96090,,
13238,95099,,
13238,95513,,
13238,110097,,
13238,96292,,
13239,95099,,
13239,109771,,
13239,96275,,
14384,95117,,
14718,95120,,
16288,95135,,
16288,109865,,
16288,156131,,
16890,95141,,
16890,164991,,
16891,95141,,
16891,103812,,
16891,152876,,
19767,95171,,
19767,109997,,
19767,109569,,
22632,95197,,
22632,109837,,
22632,96286,,
24789,95239,,
24789,96280,,
24789,109773,,
24789,96280,,
25349,95247,,
25349,104992,,
26813,95270,,
26813,109757,,
26813,158850,,
27618,95283,,
27618,109833,,
27618,96162,,
29772,95323,,
29772,109995,,
29772,239514,,
31047,95344,,
31047,109819,,
31047,106919,,
32857,95380,,
32857,109769,,
32857,96291,,
34743,95419,,
34743,104994,,
35239,95429,,
35239,109993,,
35239,96110,,
3628,95017,,
3628,109863,,
3628,164443,,
7301,95056,,
7301,119595,,
10632,95081,,
10632,109755,,
10632,96090,,
13237,95099,,
13237,109771,,
13237,96275,,
16287,95135,,
16287,109865,,
16287,156131,,
16889,95141,,
16889,109995,,
16889,164991,,
19766,95171,,
19766,109997,,
19766,109569,,
22631,95197,,
22631,109837,,
22631,96286,,
24788,95239,,
24788,109773,,
24788,96280,,
31046,95344,,
31046,109819,,
31046,106919,,
32856,95380,,
32856,109769,,
32856,96291,,
34742,95419,,
34742,104994,,
35238,95429,,
35238,109993,,
35238,96110,,
38157,95500,,
38157,96233,,
38637,95513,,
38637,110097,,
38637,96292,,
41209,95599,,
41209,193046,,
41358,95604,,
41358,104985,,
44730,95728,,
44730,109997,,
44730,104942,,
45000,95740,,
45000,96663,,
45754,95762,,
45754,95788,,
45754,95768,,
45755,95762,,
45755,109837,,
45755,153465,,
47166,95817,,
47166,109921,,
47166,96088,,
49528,95895,,
49528,109851,,
49528,157479,,
51036,95971,,
51036,109995,,
51036,106918,,
51425,95991,,
51425,109933,,
51425,96282,,
98052,113511,,
98053,118738,,
98054,112635,,
98055,118739,,
98056,114884,,
98057,112091,,
98117,102263,,
175136,106817,,
358525,95031,,
363338,107722,,
363339,107722,,
363340,112635,,
363341,114884,,
363342,113511,,
363343,102263,,
363344,118738,,
363345,118739,,
363346,112091,,
418563,95494,,
425991,106787,,
425992,126963,,
425993,119740,,
150727,95513,,
150728,108639,,
150731,109441,,
150732,116517,,
151461,121049,,
151462,107961,,
151463,95098,,
151464,95041,,
180864,96154,,
233076,118473,,
233077,135538,,
233078,95018,,
233079,95283,,
233080,95243,,
233081,95119,,
233082,95113,,
233083,95020,,
233084,107652,,
233085,96592,,
233086,118407,,
188321,114884,,
188321,182194,,
188321,197595,,
188321,119699,,
188321,142571,,
188322,118399,,
188322,243312,,
188322,115094,,
188322,104526,,
188322,128605,,
188323,105981,,
188323,241495,,
188323,110441,,
188323,137359,,
