media_id,genre_id
131520,Drama
131520,Romance
131520,Slice of Life
163327,Drama
163327,Romance
163327,Slice of Life
148167,Comedy
148167,Romance
98672,Comedy
113813,Comedy
113813,Drama
113813,Romance
99943,Comedy
99943,Drama
99943,Ecchi
99943,Romance
123008,Comedy
123008,Ecchi
123008,Romance
123008,Slice of Life
138579,Slice of Life
99183,Comedy
99183,Romance
99183,Slice of Life
106051,Comedy
106051,Romance
106051,Slice of Life
125013,Comedy
125013,Ecchi
125013,Fantasy
125013,Romance
119767,Comedy
119767,Romance
119767,Slice of Life
154745,Comedy
154745,Drama
154745,Romance
168973,Comedy
169748,Comedy
154385,Comedy
124410,Comedy
124410,Drama
124410,Romance
154176,Comedy
154176,Romance
154176,Slice of Life
162800,Comedy
162800,Romance
162800,Slice of Life
123901,Comedy
123464,Comedy
169526,Comedy
160447,Comedy
160447,Drama
160447,Ecchi
160447,Romance
160447,Slice of Life
109122,Comedy
109122,Drama
109122,Ecchi
109122,Romance
109122,Slice of Life
136521,Comedy
136521,Drama
136521,Ecchi
136521,Romance
128160,Comedy
128160,Drama
128160,Ecchi
128160,Romance
128160,Supernatural
126913,Comedy
126913,Drama
126913,Ecchi
126913,Romance
164172,Comedy
164172,Drama
164172,Ecchi
164172,Romance
105310,Action
105310,Drama
105310,Sci-Fi
105310,Supernatural
128390,Comedy
114236,Action
114236,Drama
114236,Sci-Fi
114236,Supernatural
86310,Action
86310,Drama
86310,Sci-Fi
86310,Supernatural
149118,Action
149118,Drama
149118,Sci-Fi
149118,Supernatural
30908,Action
30908,Comedy
30908,Fantasy
30908,Supernatural
3588,Action
3588,Adventure
3588,Comedy
3588,Fantasy
20547,Action
20547,Comedy
20547,Ecchi
20547,Supernatural
53661,Action
53661,Comedy
53661,Ecchi
53661,Supernatural
21687,Action
21687,Comedy
21687,Fantasy
111730,Psychological
107727,Action
107727,Adventure
107727,Fantasy
107727,Romance
126611,Psychological
135191,Comedy
135192,Comedy
20766,Music
20766,Slice of Life
19111,Music
19111,Slice of Life
15051,Music
15051,Slice of Life
114979,Music
114979,Slice of Life
162401,Comedy
139022,Comedy
139022,Slice of Life
140642,Music
140642,Slice of Life
162400,Comedy
162400,Slice of Life
152633,Music
139409,Music
155502,Music
155502,Slice of Life
164545,Comedy
145189,Music
145189,Slice of Life
113970,Music
113970,Slice of Life
154785,Comedy
154785,Music
154785,Slice of Life
125178,Comedy
125178,Music
125178,Slice of Life
159839,Comedy
159839,Music
159839,Slice of Life
133891,Music
133891,Slice of Life
157654,Music
157654,Slice of Life
166476,Music
166476,Slice of Life
146551,Slice of Life
167410,Slice of Life
130634,Slice of Life
146544,Slice of Life
146545,Slice of Life
146546,Slice of Life
146547,Slice of Life
146548,Slice of Life
146549,Slice of Life
146550,Slice of Life
20554,Music
20554,Slice of Life
78251,Music
78251,Slice of Life
85868,Music
85868,Slice of Life
92855,Music
92855,Slice of Life
145005,Music
145005,Slice of Life
145004,Music
145004,Slice of Life
145006,Music
145006,Slice of Life
145007,Music
145007,Slice of Life
145008,Music
145008,Slice of Life
145009,Music
145009,Slice of Life
145010,Music
145010,Slice of Life
145011,Music
145011,Slice of Life
145013,Music
145013,Slice of Life
124665,Comedy
124665,Drama
124665,Music
124665,Slice of Life
145014,Music
145014,Slice of Life
145015,Music
145015,Slice of Life
145017,Music
145017,Slice of Life
145018,Music
145018,Slice of Life
131380,Comedy
131380,Music
131380,Slice of Life
129943,Music
129943,Slice of Life
128682,Comedy
128682,Slice of Life
105906,Music
105906,Slice of Life
106542,Music
127833,Comedy
127833,Slice of Life
134695,Music
134695,Romance
134695,Slice of Life
104521,Comedy
104521,Slice of Life
133227,Comedy
164497,Sci-Fi
164497,Sports
118971,Action
104188,Action
104188,Comedy
104188,Fantasy
104082,Action
104082,Adventure
104082,Drama
104082,Fantasy
116962,Action
116962,Fantasy
10643,Action
10643,Comedy
47119,Comedy
151888,Comedy
151888,Slice of Life
151888,Supernatural
61079,Comedy
61079,Supernatural
21678,Action
21678,Comedy
21678,Supernatural
19759,Action
19759,Comedy
19759,Supernatural
41652,Comedy
41652,Sports
72737,Comedy
72737,Slice of Life
72737,Sports
93801,Comedy
93801,Slice of Life
93801,Sports
21377,Comedy
21377,Sports
85604,Comedy
85604,Sports
118031,Sports
101999,Comedy
101999,Sports
20725,Comedy
20725,Sports
98704,Comedy
98704,Sports
21235,Comedy
21235,Sports
102839,Sports
102836,Sports
102093,Sports
11771,Comedy
11771,Sports
17259,Comedy
17259,Sports
101816,Comedy
101816,Sports
98525,Comedy
98525,Sports
16894,Comedy
16894,Sports
20603,Comedy
20603,Sports
98703,Comedy
98703,Sports
16916,Comedy
16916,Sports
19669,Sports
156053,Sports
15487,Comedy
15487,Sports
107705,Sports
85612,Action
85612,Drama
85612,Sports
99043,Action
99043,Drama
99043,Sports
100990,Action
100990,Sports
63933,Action
63933,Comedy
63933,Fantasy
63933,Supernatural
21303,Action
21303,Comedy
21303,Supernatural
31814,Comedy
31814,Romance
139250,Comedy
8416,Comedy
139216,Comedy
8417,Comedy
139252,Comedy
21552,Comedy
139254,Comedy
8403,Drama
139262,Comedy
139256,Comedy
96793,Comedy
139258,Comedy
139259,Comedy
4286,Comedy
9812,Comedy
92124,Comedy
92124,Sci-Fi
111834,Comedy
111834,Sci-Fi
96511,Comedy
31298,Action
31298,Adventure
31298,Drama
31298,Mystery
31298,Thriller
1760,Action
1760,Adventure
1760,Drama
1761,Action
1761,Adventure
1761,Drama
4039,Action
4039,Drama
4039,Thriller
136767,Action
136767,Adventure
136767,Drama
136767,Mystery
136767,Thriller
64469,Action
138556,Comedy
138556,Slice of Life
30438,Action
30438,Adventure
30438,Comedy
30438,Drama
30438,Mystery
1412,Adventure
1412,Comedy
11777,Adventure
11777,Comedy
1413,Adventure
1413,Comedy
1414,Adventure
1414,Comedy
1415,Adventure
1415,Comedy
1416,Adventure
1416,Comedy
1417,Adventure
1417,Comedy
1418,Adventure
1418,Comedy
1418,Mystery
1419,Adventure
1419,Comedy
1420,Action
1420,Comedy
1421,Adventure
1421,Comedy
1422,Adventure
1422,Comedy
1423,Adventure
1423,Comedy
1424,Adventure
1424,Comedy
1425,Action
1425,Adventure
1425,Comedy
1425,Mystery
147173,Action
147173,Comedy
35733,Action
35733,Comedy
35733,Mystery
54312,Action
54312,Adventure
54312,Comedy
54312,Drama
54312,Mystery
103226,Action
103226,Adventure
103218,Action
103218,Adventure
103218,Comedy
103284,Action
103284,Adventure
103284,Comedy
103284,Drama
103284,Mystery
159083,Action
159083,Adventure
159083,Comedy
103283,Comedy
103283,Drama
103283,Mystery
144624,Comedy
1426,Adventure
1426,Comedy
20906,Action
20906,Adventure
20906,Comedy
127522,Action
127522,Comedy
21821,Action
21821,Adventure
21821,Comedy
100957,Action
100957,Adventure
100957,Comedy
104257,Action
104257,Adventure
104257,Comedy
134623,Action
134623,Adventure
134623,Comedy
134623,Mystery
21822,Action
21822,Adventure
21822,Comedy
116975,Action
116975,Comedy
116975,Mystery
110413,Action
110413,Adventure
110413,Mystery
338,Adventure
338,Drama
338,Romance
30660,Drama
30660,Romance
5415,Drama
5415,Romance
5415,Slice of Life
39820,Comedy
39820,Mystery
92973,Romance
48791,Comedy
154392,Adventure
154392,Drama
154392,Romance
42842,Drama
3868,Drama
3868,Romance
168557,Drama
168557,Romance
1435,Adventure
1435,Comedy
1435,Mystery
112658,Action
112658,Adventure
1427,Adventure
1427,Comedy
1427,Music
13203,Action
13203,Adventure
13203,Comedy
13203,Drama
13203,Ecchi
13203,Psychological
13203,Thriller
20978,Action
20978,Adventure
20978,Comedy
20978,Drama
97619,Action
97619,Adventure
97619,Comedy
97619,Drama
107313,Action
107313,Adventure
107313,Comedy
1429,Adventure
1429,Comedy
1430,Action
1430,Adventure
1430,Comedy
1430,Mystery
155925,Action
155925,Adventure
155925,Comedy
1432,Adventure
1432,Comedy
1433,Adventure
1433,Comedy
1434,Adventure
1434,Comedy
5019,Adventure
5019,Comedy
1436,Adventure
1436,Comedy
1437,Action
1437,Adventure
1437,Comedy
1437,Mystery
1438,Adventure
1438,Comedy
1439,Action
1439,Adventure
1439,Comedy
1439,Mystery
8097,Adventure
8097,Comedy
15783,Adventure
15783,Comedy
154924,Action
154924,Adventure
154924,Comedy
154924,Mystery
2043,Action
2043,Adventure
2043,Comedy
2043,Mystery
2043,Romance
101345,Action
101345,Comedy
101345,Mystery
30792,Action
30792,Adventure
30792,Comedy
30792,Drama
30792,Ecchi
113478,Slice of Life
36564,Action
36564,Comedy
36564,Fantasy
147189,Action
147189,Comedy
1470,Action
1470,Comedy
1470,Mystery
21203,Action
21203,Comedy
21203,Mystery
1471,Comedy
1471,Mystery
1472,Comedy
1472,Mystery
1473,Action
1473,Comedy
1473,Mystery
1477,Action
1477,Comedy
1477,Mystery
47226,Action
47226,Comedy
47226,Drama
1478,Action
1478,Adventure
1478,Comedy
1479,Adventure
1479,Comedy
1475,Action
1475,Comedy
1476,Action
1474,Action
1474,Comedy
31512,Action
31512,Comedy
31512,Drama
31512,Mystery
31512,Romance
282,Action
282,Romance
64837,Action
64837,Comedy
64837,Drama
64837,Romance
117854,Action
117854,Comedy
146310,Action
146310,Adventure
146310,Comedy
146310,Mystery
146310,Romance
31932,Action
31932,Comedy
31932,Drama
31932,Mystery
31932,Romance
88574,Action
88574,Comedy
88574,Mystery
88574,Romance
20141,Adventure
20141,Comedy
20914,Action
20914,Adventure
20914,Comedy
2611,Adventure
2611,Comedy
2611,Fantasy
2611,Slice of Life
111954,Adventure
111954,Comedy
111954,Fantasy
111954,Slice of Life
165682,Action
165682,Comedy
105655,Action
105655,Adventure
105655,Comedy
16183,Comedy
101497,Action
101497,Thriller
13247,Adventure
13247,Comedy
156905,Comedy
13249,Adventure
13249,Comedy
135281,Action
135281,Adventure
135281,Comedy
3019,Adventure
3019,Comedy
9035,Action
9035,Adventure
5343,Adventure
5343,Comedy
5343,Ecchi
170055,Action
170055,Comedy
15399,Action
19479,Action
19479,Comedy
19479,Ecchi
158025,Action
158025,Adventure
158025,Comedy
158026,Action
158026,Comedy
158026,Drama
157968,Action
157968,Drama
135284,Comedy
135284,Ecchi
135284,Horror
135284,Supernatural
158708,Action
158708,Adventure
158708,Comedy
140221,Comedy
140221,Ecchi
4320,Action
4320,Comedy
6115,Action
6115,Comedy
6115,Mystery
143594,Action
143594,Comedy
143594,Mystery
143514,Action
143514,Comedy
143514,Mystery
31061,Adventure
31061,Comedy
31061,Mystery
31061,Romance
163552,Adventure
163552,Mystery
779,Adventure
779,Mystery
235,Adventure
235,Comedy
235,Mystery
235,Psychological
780,Adventure
780,Mystery
781,Adventure
781,Mystery
8331,Mystery
6467,Action
6467,Mystery
14735,Adventure
14735,Comedy
14735,Mystery
123075,Adventure
123075,Comedy
123075,Mystery
20878,Adventure
20878,Comedy
20878,Mystery
21646,Action
21646,Mystery
13837,Mystery
13837,Romance
13837,Slice of Life
13837,Sports
12117,Adventure
12117,Comedy
12117,Mystery
13839,Mystery
13839,Slice of Life
13839,Sports
10766,Adventure
10766,Comedy
10766,Mystery
142219,Action
142219,Drama
142219,Mystery
31631,Adventure
2335,Action
2335,Comedy
2335,Fantasy
1369,Adventure
1369,Comedy
1369,Drama
1369,Mystery
158997,Mystery
156841,Drama
156841,Mystery
141208,Comedy
141208,Romance
141208,Slice of Life
116401,Romance
116401,Slice of Life
165790,Romance
166104,Comedy
166104,Romance
166104,Slice of Life
101177,Comedy
101177,Romance
101177,Slice of Life
30696,Comedy
30696,Romance
4192,Action
4192,Comedy
4192,Romance
5521,Action
5521,Comedy
5521,Romance
2026,Action
2026,Comedy
2026,Romance
4038,Action
4038,Comedy
4038,Sci-Fi
7745,Action
7745,Comedy
7745,Supernatural
16005,Action
16005,Sci-Fi
79319,Action
79319,Supernatural
35821,Action
35821,Comedy
35821,Sci-Fi
70375,Action
70375,Comedy
9127,Action
9127,Comedy
9127,Supernatural
116267,Comedy
116267,Romance
116267,Slice of Life
127371,Comedy
127371,Romance
127371,Slice of Life
141212,Comedy
141212,Romance
141212,Slice of Life
157800,Slice of Life
9958,Comedy
14653,Comedy
16982,Comedy
16982,Romance
20651,Comedy
20651,Romance
67413,Action
67413,Comedy
67413,Supernatural
77591,Comedy
77591,Ecchi
96794,Action
96794,Comedy
96794,Romance
143899,Comedy
143899,Slice of Life
117769,Comedy
117769,Romance
116744,Drama
116744,Slice of Life
117770,Comedy
116740,Drama
116740,Slice of Life
119076,Comedy
119076,Romance
119076,Slice of Life
102907,Comedy
102907,Romance
102907,Slice of Life
155345,Comedy
155345,Slice of Life
131822,Drama
131822,Supernatural
124727,Comedy
124727,Fantasy
124727,Slice of Life
87510,Comedy
87510,Fantasy
87510,Slice of Life
31032,Adventure
31032,Comedy
31032,Sci-Fi
2471,Comedy
2471,Sci-Fi
7045,Adventure
7045,Comedy
7045,Fantasy
42471,Adventure
42471,Comedy
42471,Fantasy
42471,Sci-Fi
2657,Adventure
2657,Comedy
2657,Fantasy
2662,Adventure
2662,Comedy
2662,Fantasy
6930,Adventure
6930,Comedy
6930,Fantasy
8687,Adventure
8687,Comedy
8687,Sci-Fi
113669,Adventure
113669,Comedy
113669,Sci-Fi
99084,Comedy
99084,Sci-Fi
2664,Fantasy
99085,Comedy
87438,Adventure
87438,Comedy
87438,Fantasy
2666,Adventure
2666,Comedy
2666,Fantasy
20515,Adventure
20515,Comedy
20515,Fantasy
122575,Adventure
122575,Comedy
122575,Fantasy
3727,Adventure
3727,Comedy
2392,Adventure
2392,Comedy
10534,Comedy
2665,Adventure
2665,Comedy
2665,Fantasy
11053,Adventure
11053,Comedy
11053,Fantasy
15925,Comedy
19645,Adventure
19645,Comedy
19645,Fantasy
2671,Adventure
132655,Comedy
3130,Comedy
3130,Horror
3129,Comedy
3129,Horror
40076,Adventure
40076,Comedy
40076,Fantasy
126783,Adventure
126783,Comedy
126783,Sci-Fi
2669,Fantasy
166976,Adventure
166976,Comedy
166976,Music
166976,Sci-Fi
100291,Adventure
100291,Comedy
100291,Fantasy
6988,Comedy
151896,Adventure
151896,Comedy
151896,Sci-Fi
5096,Adventure
5096,Comedy
2673,Adventure
2673,Comedy
2673,Fantasy
2672,Fantasy
106493,Adventure
106493,Sci-Fi
2667,Fantasy
2677,Fantasy
16702,Sci-Fi
16702,Slice of Life
2643,Adventure
2643,Comedy
2643,Fantasy
2644,Adventure
2644,Comedy
2644,Fantasy
2648,Comedy
2648,Fantasy
2393,Adventure
2393,Comedy
2393,Fantasy
136667,Music
2654,Adventure
2654,Fantasy
2655,Adventure
2655,Comedy
2655,Fantasy
2656,Adventure
2656,Comedy
2656,Sci-Fi
2658,Fantasy
2659,Fantasy
2661,Adventure
2661,Comedy
2668,Adventure
2668,Comedy
2668,Fantasy
2670,Adventure
2670,Comedy
2670,Fantasy
2674,Adventure
2674,Comedy
2674,Fantasy
2675,Fantasy
2676,Fantasy
501,Adventure
501,Comedy
501,Fantasy
2678,Fantasy
52520,Comedy
52520,Sports
134727,Horror
41454,Comedy
41454,Sci-Fi
142735,Drama
142735,Slice of Life
142898,Comedy
142898,Sci-Fi
142675,Comedy
142675,Sci-Fi
142740,Sci-Fi
142740,Slice of Life
92309,Adventure
92309,Comedy
92309,Fantasy
2625,Fantasy
2626,Fantasy
2628,Fantasy
2631,Fantasy
2633,Fantasy
143019,Comedy
143019,Sci-Fi
92308,Adventure
92308,Comedy
2646,Fantasy
54238,Drama
131371,Comedy
131371,Fantasy
131371,Slice of Life
97852,Comedy
97852,Romance
97852,Slice of Life
142984,Comedy
142984,Romance
142984,Slice of Life
133965,Comedy
133965,Romance
133965,Slice of Life
141055,Fantasy
86813,Comedy
111428,Comedy
111428,Fantasy
111428,Slice of Life
128392,Comedy
8609,Adventure
8609,Comedy
8609,Mystery
10531,Mystery
9963,Adventure
9963,Comedy
9963,Mystery
136327,Adventure
136327,Comedy
136327,Mystery
2597,Mystery
6438,Adventure
6438,Comedy
6438,Mystery
20859,Adventure
20859,Comedy
20859,Mystery
98604,Adventure
98604,Comedy
98604,Mystery
100653,Adventure
100653,Comedy
100653,Mystery
145494,Comedy
145494,Mystery
98222,Adventure
98222,Comedy
98222,Mystery
166060,Adventure
166060,Comedy
166060,Mystery
166060,Psychological
112094,Action
112094,Comedy
112094,Drama
6198,Mystery
20790,Action
20790,Adventure
20790,Comedy
20790,Mystery
2514,Adventure
2514,Mystery
8310,Adventure
31804,Adventure
31804,Comedy
31804,Romance
9785,Adventure
9785,Comedy
9785,Mystery
131770,Action
131770,Comedy
131770,Drama
131770,Mystery
113653,Action
113653,Drama
113653,Mystery
9786,Adventure
9786,Comedy
9786,Mystery
20546,Action
20546,Comedy
20546,Mystery
145926,Action
145926,Mystery
5578,Adventure
5578,Comedy
5578,Mystery
5578,Romance
43884,Action
43884,Mystery
43884,Romance
43884,Sci-Fi
33897,Psychological
33897,Supernatural
10703,Adventure
10703,Comedy
10703,Mystery
2512,Adventure
2512,Mystery
2513,Adventure
2513,Mystery
1363,Adventure
1363,Drama
1363,Mystery
1364,Mystery
1365,Adventure
1365,Mystery
1366,Adventure
1366,Mystery
2515,Adventure
2515,Mystery
5460,Action
5460,Drama
5460,Mystery
6231,Mystery
1367,Adventure
1367,Mystery
1368,Mystery
21470,Action
21470,Mystery
4447,Mystery
5348,Adventure
5348,Comedy
5348,Mystery
106206,Action
106206,Drama
106206,Mystery
1505,Adventure
1505,Comedy
1505,Mystery
7471,Adventure
7471,Comedy
7471,Mystery
1506,Mystery
7305,Adventure
7305,Mystery
140002,Action
140002,Comedy
140002,Drama
140002,Slice of Life
102750,Comedy
102750,Slice of Life
140005,Comedy
140005,Mystery
106015,Comedy
106015,Mystery
1293,Comedy
1293,Drama
1293,Romance
1293,Sci-Fi
1293,Slice of Life
30304,Comedy
30304,Ecchi
30304,Romance
30304,Sci-Fi
30304,Slice of Life
30304,Supernatural
1924,Comedy
1924,Romance
1924,Sci-Fi
143277,Comedy
143277,Romance
143277,Sci-Fi
143277,Supernatural
155645,Comedy
155645,Romance
155645,Sci-Fi
155645,Supernatural
1919,Adventure
1919,Comedy
1919,Sci-Fi
1920,Adventure
1920,Comedy
1920,Romance
1920,Sci-Fi
1921,Comedy
1921,Drama
1921,Romance
1921,Sci-Fi
1923,Comedy
1923,Drama
1923,Romance
1923,Sci-Fi
1925,Action
1925,Adventure
1925,Comedy
1925,Drama
1925,Romance
1925,Sci-Fi
6566,Comedy
6566,Sci-Fi
249,Action
249,Adventure
249,Comedy
249,Fantasy
249,Romance
449,Adventure
449,Comedy
449,Drama
449,Fantasy
449,Romance
450,Adventure
450,Drama
450,Fantasy
450,Romance
451,Adventure
451,Comedy
451,Drama
451,Fantasy
452,Adventure
452,Comedy
452,Drama
452,Fantasy
452,Romance
6567,Comedy
6567,Romance
6567,Sci-Fi
210,Action
210,Comedy
210,Ecchi
210,Romance
210,Slice of Life
149939,Action
149939,Comedy
149939,Ecchi
149939,Romance
149939,Slice of Life
418,Adventure
418,Comedy
10819,Comedy
10819,Slice of Life
30023,Action
30023,Comedy
30023,Ecchi
30023,Romance
10824,Comedy
10824,Music
10824,Slice of Life
10825,Comedy
10825,Slice of Life
1007,Comedy
1007,Romance
1008,Adventure
1008,Comedy
1008,Romance
1010,Action
1010,Adventure
1010,Comedy
1010,Supernatural
1011,Adventure
1011,Comedy
1011,Romance
5493,Action
5493,Adventure
5493,Comedy
5493,Supernatural
792,Action
792,Adventure
792,Comedy
792,Ecchi
6713,Comedy
6713,Music
30676,Adventure
30676,Comedy
30676,Drama
30676,Fantasy
78149,Action
78149,Fantasy
140169,Action
140169,Adventure
140169,Fantasy
118399,Action
118399,Adventure
118399,Fantasy
131264,Action
131264,Adventure
131264,Fantasy
6811,Action
6811,Adventure
6811,Comedy
6811,Fantasy
6811,Romance
4886,Action
77204,Adventure
77204,Drama
77204,Fantasy
77204,Supernatural
1922,Comedy
1922,Drama
1922,Romance
1922,Sci-Fi
1481,Action
1481,Adventure
1481,Comedy
1481,Drama
1481,Romance
1481,Sci-Fi
967,Action
967,Drama
967,Sci-Fi
55880,Comedy
55880,Slice of Life
31149,Action
31149,Drama
31149,Sci-Fi
124165,Action
124165,Drama
169228,Action
169228,Drama
169228,Sci-Fi
154005,Action
154005,Adventure
154005,Comedy
154005,Fantasy
110753,Action
110753,Drama
110753,Sci-Fi
110753,Supernatural
42467,Action
42467,Fantasy
53288,Action
1357,Action
1357,Sci-Fi
1356,Action
1356,Drama
31148,Action
1541,Action
100408,Action
107892,Action
102860,Action
3864,Action
33974,Action
44445,Action
44445,Adventure
44445,Fantasy
7363,Action
116812,Action
1358,Action
1358,Adventure
1358,Sci-Fi
34004,Action
34008,Action
140139,Comedy
140139,Drama
47601,Action
53629,Action
53629,Drama
4549,Action
4549,Drama
1773,Action
1773,Adventure
3027,Action
3027,Adventure
3027,Drama
2174,Action
2174,Adventure
2174,Romance
4312,Action
5291,Action
5291,Drama
34005,Action
21232,Comedy
91727,Comedy
3787,Action
3787,Comedy
3787,Sci-Fi
40810,Adventure
40810,Comedy
40810,Sci-Fi
40810,Supernatural
123449,Comedy
123449,Romance
123449,Supernatural
2018,Horror
2018,Mystery
2018,Psychological
2018,Romance
2018,Supernatural
2973,Adventure
2973,Romance
2973,Sci-Fi
1453,Comedy
1453,Drama
1453,Romance
1453,Slice of Life
30688,Comedy
30688,Drama
30688,Romance
30688,Slice of Life
3484,Drama
3484,Romance
2459,Comedy
2459,Romance
2460,Comedy
2460,Romance
2171,Mystery
18429,Action
18429,Comedy
18429,Mystery
137276,Adventure
33202,Mystery
41176,Mystery
5225,Action
4851,Action
4851,Comedy
106981,Action
106981,Adventure
106981,Comedy
106981,Drama
