media_id,synonym
2676,Doraemon: Nobita's 3 Magical Swordsmen
2678,Doraemon: Nobita no Nejimaki Shitei Boukenki
52520,Dorabase: Doraemon Chouyakyuu Gaiden
41454,Doraemon+
142675, Doraemon: Ensiklopedia Peralatan Ajaib
142675,哆啦A夢 最新祕密道具大事典
142740,Kursi Roda Doraemon
2628,The Doraemons: Okashi na Okashi na Okashinana?
2633,The Doraemons: Doki Doki Wildcat Engine
131371,Good Night At Komi-San’s House
97852,Comi san ha Comyusho desu
97852,Komi-san wa Communication Shougai desu.
97852,Komi-san wa Comyushou desu.
97852,Miss Komi is Bad at Communication.
97852,Komi-san Can't Communicate
97852,Komi-san Has a Communication Disorder
97852,Komi-san no puede comunicarse
97852,古见同学有交流障碍症
97852,โฉมงามพูดไม่เก่งกับผองเพื่อนไม่เต็มเต็ง
97852,Komi cherche ses mots
97852,Komi - Nữ thần sợ giao tiếp
97852,Komi Não Consegue se Comunicar
97852,Komi Konuşmaktan Korkuyor
97852,코미 양은 커뮤증입니다
142984,Komi Can't Communicate Season 2
142984,โฉมงามพูดไม่เก่งกับผองเพื่อนไม่เต็มเต็ง ภาค 2
142984,קומי לא יכולה לתקשר
142984,קומי מתקשה לתקשר
142984,كومي لا تستطيع التواصل
142984,У Коми проблемы с общением 2
133965,Comi san ha Comyusho desu
133965,مشكلة كومي
133965,"Komi-san wa, Comyushou desu."
133965,โฉมงามพูดไม่เก่งกับผองเพื่อนไม่เต็มเต็ง
133965,Komi cherche ses mots
133965,Komi không thể giao tiếp
133965,Komi-san no puede comunicarse
133965,У Коми проблемы с общением
133965,Η Κόμι Δεν Επικοινωνεί
133965,Комі не вміє спілкуватися
86813,Komi-san wa Comyushou desu.
86813,Komi-san wa Community-shou desu.
86813,Komi-san wa Communication Shougai desu.
111428,Maou Jou de Oyasumi
111428,Maoujou de Oyasumi
111428,MaouYasu
111428,在魔王城说晚安
169754,Meitantei Conan Movie 27
169754,Detective Conan Movie 27
8609,Detective Conan OAV 10: Kid in Trap Island
10531,Detective Conan Magic File 2011: Niigata - Tokyo Omiyage Capriccio
10531,Meitantei Conan Magic File 5
9963,Meitantei Conan Movie 15: Chinmoku no Quarter
9963,Detektiv Conan: Die 15 Minuten der Stille
9963,Detective Conan Movie 15: Il quarto d’ora di silenzio
2597,Detective Conan: Agasa-sensei no Chousenjou! Agasa vs Conan & Shounen Tanteidan
6438,Detective Conan: 10 Nengo no Stranger
139179,"Detective Conan: Happy New Year, Kogoro Mouri Special Edition"
139179,Detective Conan: Happy New Year Special
20859,Detective Conan: Toubousha Mouri Kogorou
98604,"Detective Conan Episode ""One"" Chiisakunatta Meitantei"
98604,Detektiv Conan: Episode ONE - Der geschrumpfte Meisterdetektiv
100653,Detective Conan: Zero the Enforcer
100653,Detective Conan Movie 22: Zero no Shikkounin
100653,Detective Conan Movie 22: Zero's Executioner
100653,Meitantei Conan Movie 22: Zero no Shikkounin
100653,Detektiv Conan: Zero der Vollstrecker
100653,Case Closed Movie 22: Zero Executor
100653,名侦探柯南：零的执行人
100653,Detetive Conan: O Caso Zero
145494,Meitantei Conan: Amuro Secret Call
145494,Detective Conan: Amuro Secret Call
145494,Case Closed: Amuro Secret Call
98222,Detective Conan Movie 21: Kara Kurenai Love Letter
98222,Meitantei Conan Movie 21: Kara Kurenai Love Letter
98222,Detektiv Conan: Der purpurrote Liebesbrief
98222,Detective Conan Movie 21: La lettera d'amore scarlatto
112094,Detective Conan: Police Academy Arc Wild - Police Story
6198,Detective Conan: Joshi Kousein Tantei Suzuki Sonoko no Jikenbo
6198,Detective Conan: High School Girl Detective Sonoko Suzuki's Case Files
2514,Detective Conan: Conan to Kid to Crystal Mother
8310,Kaito Kid
8310,Majikku Kaito
8310,Kaitou Kid
8310,Magic Kaitou
31804,Kaito Kid
9785,Detective Conan: Conan vs. Kid - SHARK & JEWEL
131770,Detective Conan: The Scarlet Alibi
131770,Case Closed: The Scarlet Alibi
113653,Detective Conan Movie 24: The Scarlet Bullet
113653,Meitantei Conan Movie 24: Hiiro no Dangan
113653,Case Closed Movie 24: The Scarlet Bullet
113653,المحقق كونان: الرصاصة القرمزية
113653,名侦探柯南：绯色的子弹
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper
20546,Detective Conan: Ijigen no Sniper
20546,Meitantei Conan Movie 18: Ijigen no Sniper
20546,Detektiv Conan: Der Scharfschütze aus einer anderen Dimension
20546,Detetive Conan: O Mistério do Atirador de Elite
20546,Detective Conan Movie 18: Il cecchino da un'altra dimensione
20546,Detective Conan: El caso del francotirador dimensional
145926, Detective Conan: Ijigen no Sniper
145926,Case Closed: The Sniper from Another Dimension
5578,Aoyama Goushou Tanpen-shuu
5578,Gosho Aoyama's Collection of Short Stories
43884,Gosho Aoyama's Collection of Short Stories
33897,Tell Me A Lie
2512,Detective Conan OVA 02: 16 Suspects
2513,Detective Conan: Conan to Heiji to Kieta Shounen
1363,Detective Conan Movie 04: Captured in Her Eyes
1363,Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha
1363,Detektiv Conan: Der Killer in ihren Augen
1363,Detective Conan Movie 04: Solo nei suoi occhi
1364,Meitantei Conan Movie 05: Tengoku e no Count Down
1364,Detektiv Conan: Countdown zum Himmel
1364,Detective Conan Movie 05: Trappola di cristallo
1365,Meitantei Conan Movie 06: Baker Street no Bourei
1365,Detektiv Conan: Das Phantom der Baker Street
1365,Detective Conan Movie 06: Il fantasma di Baker Street
1366,Meitantei Conan Movie 07: Meikyuu no Crossroad
1366,Detektiv Conan: Die Kreuzung des Labyrinths
2515,Detective Conan: Hyouteki wa Kogoro! Shounen Tanteidan Maruchichousa
5460,Meitantei Conan Movie 13: Shikkoku no Chaser
5460,Detective Conan Movie 13
5460,Detektiv Conan: Der nachtschwarze Jäger
5460,Detective Conan Movie 13: ...E le stelle stanno a guardare
6231,Detective Conan Movie 13 Side-Story OVA
6231,Detective Conan Magic File 3: Shin`ichi to Ran Mahjong Pai to Tanabata no Omoide
1367,Detective Conan: Ginyoku no Magician
1367,Meitantei Conan Movie 08: Ginyoku no Magician
1367,Detektiv Conan: Der Magier mit den Silberschwingen
1367,Detective Conan Movie 08: Il mago del cielo d’argento
1368,Case Closed: Follow the Vanished Diamond! Conan & Heiji vs. Kid!
1368,Detective Conan: Kieta Daiya wo Oe! Conan & Heiji VS Kid!
21470,Meitantei Conan Movie 20
21470,Detective Conan: Pitch Black Nightmare
21470,Meitantei Conan Movie 20: Junkoku no Nightmare
21470,Detektiv Conan: Der dunkelste Albtraum
21470,El Detectiu Conan: El Malson més Negre
21470,Detective Conan: La Pesadilla más Negra
21470,名侦探柯南：纯黑的恶梦
21470,Detective Conan Movie 20: L'incubo più buio
4447,Meitantei Conan Movie 12: Senritsu no Gakufu (Full Score)
4447,Detective Conan 2008
4447,Detective Conan movie 12
4447,Detektiv Conan: Die Partitur des Grauens
4447,Detective Conan Movie 12: La melodia della paura
5348,Detective Conan Movie 12 Side-Story OVA: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab
5348,Detective Conan Magic File 2: Kudou Shin'ichi Nazo no Kabe to Kuro Lab Jiken
106206,Detective Conan Movie 23: The Fist of Blue Sapphire
106206,Meitantei Conan Movie 23: Konjou no Fist
106206,Detektiv Conan: Die stahlblaue Faust
106206,Detectiu Conan: El puny de safir blau
106206,Detetive Conan: O Punho da Safira Azul
1505,Detective Conan: Strategy Above the Depths
1505,Meitantei Conan Movie 09: Suihei Senjou no Sutoratejii
1505,Detektiv Conan: Das Komplott über dem Ozean
1505,Detective Conan Movie 09: La strategia degli Abissi
7471,Detective Conan Movie 09: Strategy Above the Depths Recap
7471,Meitantei Conan: Suihei Senjou no Sutoratejii Special
7471,Detective Conan Movie 09: Strategy Above the Depths Special
1506,Meitantei Conan Movie 10: Tantei-tachi no Requiem
1506,Detektiv Conan: Das Requiem der Detektive
1506,Detective Conan Movie 10: Requiem per un Detective
7305,Detective Conan Movie 10: Requiem of the Detectives Special
140002,Meitantei Conan: Zero no Nichijou
140002,Detective Conan: Zero's Daily Life
140002,Zero's Tea Time
140002,Detektyw Conan: Herbatka u Zero
140002,Detective Conan: Zero's Tea Time
102750,Meitantei Conan: Zero no Nichijou
102750,Detective Conan: Zero's Daily Life
102750,Zero's Tea Time
102750,Thám tử lừng danh Conan - Giờ trà của Zero
140005,Case Closed: Hanzawa the Criminal
140005,Hanzawa the Criminal
140005,ยอดนักสืบจิ๋วโคนัน ภาค ฮันซาวะ ตัวร้ายสุดโหด
140005,Detective Conan: Hanzawa the Criminal
140005,Detektyw Conan: Łotrzyk Hanzawa
106015,ยอดนักสืบจิ๋วโคนัน ภาค ฮันซาวะ ตัวร้ายสุดโหด
106015,名侦探柯南 犯人犯泽先生
106015,Thám tử lừng danh Conan - Hanzawa Chàng hung thủ số nhọ
106015,Apprenti Criminel
1293,Those Obnoxious Aliens
1293,Lum the Invader Girl
1293,The Return of Lum
1293,Lamu
1293,Lamù
30304,Lum
30304,The Return of Lum
30304,Lamu
30304,The Invader Girl
30304,Those Obnoxious Aliens
30304,Lamu: Urusei Yatsura
30304,Urusei Yatsura - ci kosmiczni natręci
1924,Urusei Yatsura: Kanketsuhen
143277,Urusei Yatsura: All Stars
143277,"Lum, the Invader Girl"
143277,Lamù e i casinisti planetari
155645,Urusei Yatsura: All Stars Season 2
155645,"Lum, the Invader Girl Season 2"
6566,Rumic World
6566,50th Anniversary Weekly Shonen Sunday
249,Inu Yasha
249,이누야샤
249,אינויאשה
249,อินุยาฉะ เทพอสูรจิ้งจอกเงิน
449,Crimson Horai Island
449,Inuyasha: Fuego en la Isla Mística
449,InuYasha The Movie 4: L'Isola del Fuoco Scarlatto
449,InuYasha - Die Insel Hourai im Flammenmeer
450,Inuyasha: El Castillo de Sueños en el Interior del Espejo
450,InuYasha - Das Traumschloss im Inneren der Spiegel
451,InuYasha: The Sword of the World Conquest
451,InuYasha: The Sword That Rules Over the Empires
451,Inuyasha: La Espada Conquistadora
451,InuYasha The Movie 3: La Spada del Dominatore del Mondo
451,"InuYasha - Die Schwerter, die die Welt unterwerfen"
452,InuYasha: Love That Transcends Time
452,Inuyasha: La Batalla a traves del Tiempo
452,"InuYasha - Gefühle, die die Zeit überwinden"
6567,Urusei Yatsura: Za Shougaibutsu Suiei Taikai
210,ينبوع الأحلام
210,รันม่า1/2 ไอ้หนุ่มกังฟู 
149939,ينبوع الأحلام
149939,รันม่า1/2 ไอ้หนุ่มกังฟู
418,Ranma 1/2 Movie 1
418,"Ranma ½: The Battle of Nekonron, China! A Battle to Defy the Rules! "
10819,Ranma 1/2: Tendo Family and Those Other Guys!
30023,รันม่า1/2 ไอ้หนุ่มกังฟู 
10825,Ranma 1/2 Special Video: Battle ga Ippai 29-nin no Korinai Yatsura
10825,Ranma ½: Huge Battle! 29 Unteachable Fools
10825,"Ranma 1/2 Special: A Lot of Battles, 29 Undisciplined Guys!"
1007,Ranma 1/2 OVA
1008,Reawakening Memories
1008,Yomigaeru Kioku
1008,よみがえる記憶
1010,Ranma 1/2 : Movie 3
1010,Ranma 1/2: Decisive Batte! Team Ranma vs. The Legendary Phoenix
1010,Ranma contro la leggendaria fenice
1011,Ranma ½ Super OVA
1011,Ranma 1/2 Super
5493,Ranma 1/2: Okumu! Shunmin Kou
5493,Ranma 1/2: Nightmare! Incense of Spring Sleep
5493,Ranma 1/2: Okumu! Shunmin
792,Ranma 1/2: Nihao My Concubine
6713,Ranma 1/2: Hot Song Contest
30676,Inu-Yasha
30676,Inu Yasha
30676,Inu-Yasha. Baśń z feudalnych czasów
118399,ยาฉะฮิเมะ: เจ้าหญิงครึ่งอสูร
131264,ยาฉะฮิเมะ: เจ้าหญิงครึ่งอสูร ภาค 2
6811,Inu Yasha: Kanketsu-hen
6811,이누야샤 완결편
6811,Inuyasha: El acto final
4886,Inu Yasha Special
4886,Black Tessaiga
4886,Black Tetsusaiga
4886,Kuroi Tetsusaiga
77204,Inu-Yasha
77204,Inu Yasha
1481,Urusei Yatsura: It's Spring! Take Off!
967,Ken il Guerriero
967,Seikimatsu Kyuseishu Densetsu: Hokuto no Ken
967,Ken - Rättvisans Kämpe
967,Ken: The Great Bearfist
55880,DD Fist of the North Star
55880,Design Deformation Hokuto no Ken
31149,El Puño de la Estrella del Norte
31149,Pięść Gwiazd Północy 
124165,HnK Chapter 136½
124165,He Who Rides With Me
124165,Waga Se ni Noru Mono
124165,我が背に乗る者
154005,Hokuto no Ken Gaiden: Tensai Amiba no Isekai Haоu Densetsu - Isekai ni Itte mo Ore wa Tensai da!! N? Machigatta ka na...
154005,北斗の拳外伝 天才アミバの異世界覇王伝説 異世界に行ってもおれは天才だ!! ん!? まちがったかな…
110753,Hokuto no Ken Ryūken Gaiden THE JUDGEMENT DAY
110753,Fist of the North Star - Ryuken Gaiden
42467,Gokuaku no Hana - Hôkuto no Ken - Jagi Gaiden
42467,Fist of the North Star Ryuken's Story: The Judgement Day
42467,Ryuken Gaiden
42467,The Flower of Carnage: Fist of the North Star Jagi's Story
53288,Fist of the North Star - The Cursed City
53288,小説 北斗の拳 呪縛の街
1357,Shin Hokuto no Ken - Fist of the North Star
107892,Fist of the Blue Sky: Regenesis
107892,Sōten no Ken: Re:Genesis
33974,Rei Gaiden: Soukoku no Garou
33974,Fist of the North Star: Rei Side Story - The Dark Blue Hungry Wolf
44445,Sokoku no Garo
44445,Bloody Wolf's Blue Darkness
44445,Rei's Story: The Magnificent Avenger
44445,Hokuto no Ken Rei Gaiden: Karei naru Fukushuusha
7363,Fist of the North Star: LEGEND of HEROES
34004,Fist of the North Star: Yuria's Story - The Merciful Mother Star
34008,Shirogane no Seija: Toki Gaiden
34008,Fist of the North Star: The Silver Saint - Toki's Story
47601,Houkou no Kumo - Hokuto no Ken Juuza Gaiden
53629,Hokuto no Ken Pilot manga
4549,Ten no Haou: Hokuto no Ken Raou Gaiden
1773,Fist of the North Star: Raou Side Story Junai Arc
3027,Fist of the North Star: The Legend of Yuria
2174,Fist of the North Star: Raoh Side Story Fierce Fighting Arc
4312,Shin Kyuuseishu Densetsu Hokuto no Ken Toki-den
4312,Toki Gaiden
4312,Fist of the North Star: The Legend of Toki
5291,Fist of the North Star: Legend of Kenshiro
34005,Ten no Haō - Raoh Gaiden
3787,Rumic World 2
3787,The Chojo
3787,Maris the Wondergirl
40810,Fire Tripper
40810,Firetripper
40810,The Laughing Target
40810,高橋留美子傑作短編集
40810,Takahashi Rumiko Kessaku Tanpenshuu
40810,Rumiko Takahashi Masterpiece Collection
123449,Dust Spurt!!
2018,Rumic World 3
2973,Viaje por el fuego
1453,Ikkoku House
1453,Juliette je t'aime
1453,Cara dolce Kyoko
30688,Cara dolce Kyoko
2459,相聚一刻番外篇 一刻岛飘流记
2460,Maison Ikkoku: Kanketsuhen
2460,相聚一刻 完结篇
2171,Detective Conan 2007
2171,Detective Conan Movie 11
2171,Meitantei Conan Movie 11: Konpeki no Hitsugi (Jolly Roger)
2171,Detektiv Conan: Die azurblaue Piratenflagge
2171,Detective Conan Movie 11: L’isola Mortale
18429,Rupan Sansei vs. Meitantei Conan: The Movie
18429,Rupan Sansei vs Meitantei Conan (Movie)
18429,Lupin Terzo vs Detective Conan
18429,Lupin III vs. Detective Conan: The Movie
137276,Japanese History Detective Conan
137276,Detective Conan History Manga
33202,Detective Conan Tokubetsu-Hen
41176,Detective Conan
4851,Rupan Sansei
4851,Lupin III - La lacrima della dea
106981,Lupin III Jr.
106981,Lupin Apprentice
135784,Ze
138057,Lupin III: Princess of a Different World
138057,ルパン三世 異世界の姫君（ネイバーワールドプリンセス）
138057,Lupin III: Neighbor World Princess
158027,M.F.C: Mine Fujiko Company
110134,Goemon Ishikawa XIII
95191,Inspector Zenigata
32845,Kinniku-Man
32845,Muscleman
32845,Muscule Man
32845,Musculman
51599,Tatakae Ramenman
51599,Fight!! Ramenman
4427,Toushou!! Ramenman
16728,Ramenman (Movie)
16728,Fight!! Ramenman: Light the Darkness!!
3272,Muscleman
3272,Musculman
3273,Kinnikuman (Movie)
3273,Kinnikuman Movie 1
3273,Kinnikuman: The Stolen Championship Belt
3274,Kinnikuman: Dai Abareru! Seigi Choujin
3274,Kinnikuman: Great Riot! Justice Superman
3274,Kinnikuman Movie 2
3275,Kinnikuman: Justice Superman vs. Ancient Superman
3276,Kinnikuman: Counterattack! Hidden Space Superman
3277,Kinnikuman: Hour-of-Triumph! Justice Superman
3278,Kinnikuman: New York Close Call!
3279,Kinnikuman: Justice Superman vs. Soldier Superman
3280,Kinnikuman: Showdown! The Seven Justice Supermen vs. The Space Samurais
3281,Kinnikuman: Kinnikusei Oui Soudatsuhen
3281,Kinnikuman: Scramble For The Throne
1707,Kinnikuman II
1707,Kinnikuman Second Generations
1707,Ultimate Muscle: The Kinnikuman Legacy
1707,MR. MUSCLEMAN Second Generation
6310,Kinnikuman 2nd Generation
6310,Kinnikuman Nisei: Second Generations
5967,Kinnikuman Nisei: Ultimate Muscle
5967,MR. MUSCLEMAN Second Generation ULTIMATE MUSCLE
5968,Kinnikuman Nisei: Ultimate Muscle 2
5968,MR. MUSCLEMAN Second Generation ULTIMATE MUSCLE 2
12279,Kinnikuman II: Muscle-Man Competition! Great War
12279,Kinnikuman Second Generations: Muscle-Man Competition! Great War
12279,Massuru Ninjin Soudatsu! Choujin Dai Sensou
12279,Muscle Ginseng Competition! The Great Choujin War
35451,Kinnikuman: Ultimate Muscle
35451,Kinnukiman Nisei
51608,Kinnikuman Second Generation: The Great All Out Chōjin Assault
51608,Kinnikuman Nisei ~All Choujin Dai Shingeki~
51608,Kinnikuman Nisei
51608,Kinnikuman
53234,Kinnikuman Nisei: Kyuukyoku no Chojin Tag Hen
53234,Kinnikuman Second Generation: The Ultimate Choujin Tag Arc
162796,Muscleman (New Anime)
162796,Kinnikuman: Perfect Origin Arc
