character_id,alternative_name,is_spoiler
289828,Kiriko Takehaya (竹早桐子),True
289857,Usami (宇佐美),True
289826,Hoshio,True
289846,Inazaki-sensei,False
289846,稲崎ロビン,False
289855,Director,False
289853,医者,True
289853,Isha,True
289853,Sakota,True
289854,Mina,False
306075,トトリ,False
123284,Yuno Grinberryall,True
123285,Bakasta,False
124435,Wizard King,False
124435,Lucius Zogratis,True
124440,Destruction God (破壊神),False
124440,Hakaishin,False
124442,Nozeru Shiruva,False
124443,Sister Lily,False
2630,Chizu,False
2708,Nakama,False
170192,Boss,False
170192,Kabu,False
170192,Kabu-sama,False
170192,Kabu-Dence,False
4460,藤吉コージ,False
6231,Big Top,False
6231,Toroko,False
6231,Tomo-chan ,False
33827,Mizuki Nanako's Mother,False
6229,An-chan,False
3604,Coochie,False
34168,Young Man,False
31359,Hide,False
34015,Fujiyoshi's Mother,False
31801,Eguriya (エグリ屋),False
31801,Slasher,False
31807,Mother Onizuka,False
31807,Eikichi's Mother,False
296123,Sieg Ozma,False
186475,God of Selection,False
186475,God of Betrayal,False
54149,Koma-chan,False
54147,Nattsun,False
54145,Hotarun,False
54151,Ren-chon,False
87825,Kono-chan,False
75704,Hotaru's Mother,False
75704,Mama,False
87827,Honoka-chin,False
87828,Honoka's Grandmother,False
87829,Dagashiya,False
87829,Candy store,False
87830,めがねくん (Megane-kun),False
87830,Glasses-kun,False
87832,Kazu-nee,False
87832,Nee-nee,False
87832,Sensei,False
87833,Hika-nee,False
316775,Hotaru's Father,False
204721,Hotaru's Father,False
204721,Papa,False
206435,Shiori's Father,False
208808,Shiori's Mother,False
205365,Master,False
205365,Great Sage,False
205366,Noir's Father,False
205371,??? Siphon,False
205372,Receptionist,False
206234,Monk,False
207106,Maria's Mother,False
207990,Tigerson,False
22,Hika-chan,False
1134,Shiro Takaoji,False
1149,Director,False
21,Mori,False
1150,Eclair Tonnerre,False
23,Kyo-chan,False
23,Mommy,False
23,Shadow Prince,False
23,Low Blood Pressure Demon Lord,False
19,Tamaki Suoh,False
19,Tama-chan,False
19,Daddy,False
19,The Host Club King,False
19,Lonesome Prince,False
19,Lord,False
19,Boss,False
19,Milord,False
19,Rene Tamaki Richard Grantaine,True
18,Haru-chan,False
18,Honor Student,False
18,Little Piglet,False
18,Host Club Dog,False
18,Lumpy,False
18,Poor Kitten,False
6816,Casanova-kun,False
6816,Bossa Nova-kun,False
2957,Kaze Tsukai,False
2957,The Windmaster,False
2305,King Enma Jr.,False
39265,Kudakusushi,False
28999,Gamemaster,False
733,Kayko,False
731,Shuichi Minamino (南野秀一),False
731,Youko,False
731,Kurama the Yoko,False
732,Hiei of the Evil Eye,False
732,Hiei Jaganshi,False
730,Kuwa-chan,False
730,Kazu,False
729,Yusuke Urameshi,False
7176,Younger Toguro,False
8709,Puusuke,False
8716,Elder Toguro,False
8690,Yen,False
28803,Gate Keeper,False
28406,Yasha,False
258831,Su-chan,False
258831,Justice,False
258831,ジャスティス,False
258831,Nazo no Hikari,False
258831,謎の光,False
232347,White Marginal,False
232347,Fena La Pucelle Frederick,True
244371,Priest (老師),False
245933,Village Chief,False
206,Shigure Soma,False
206,Gure,False
206,Shii-Chan,False
207,Tohru Honda,False
207,Tooru Souma,True
207,Tohru Souma,True
208,Yuki Soma,False
208,Prince Yuki,False
208,Yunyun,False
209,Kyo Soma,False
209,Kyonkyon,False
209,Kyonkichi,False
209,Kyokyo,False
209,Lucky Kyo,False
209,Cat lovers,False
209,Kyo Sohma,False
209,Stupid Cat,False
209,Carrots,False
209,Orange Top,False
209,Jari-gaki,False
209,Prince Kyon,False
366,Kagura Soma,False
367,Momiji Soma,False
367,Momicchi,False
369,Hatsuharu Soma,False
369,Black Haru,False
369,White Haru,False
369,Haru,False
370,Ayame Soma,False
374,Akito Soma,False
374,God of the Chinese Zodiac,True
368,Hatori Soma,False
368,Tori,False
375,Uo-chan,False
376,Hana-chan,False
9754,The Red Butterfly,False
371,Kisa Soma,False
373,Ritsu Soma,False
372,Hiro Soma,False
3892,Isuzu Soma,False
3892,Rin,False
377,Kazuma Soma,False
377,Shishou,False
27831,Mayu-sensei,False
9759,Mit-chan,False
27832,Kana Soma,False
9760,Momo Soma,False
9755,Ren Soma,False
243715,Tooru's Grandfather,False
235701,Kyou's Mother,False
275038,Kyouko's Father,False
275037,Kyouko's Mother,False
204941,Platelet,False
204942,Platelet,False
205240,Killer T Cell,False
205241,Dendritic Cell,False
206180,Glomerulus,False
206181,Glomerulus,False
206183,Platelet,False
206184,Platelet,False
215767,Neutrophil,False
215767,White Blood Cell,False
242596,Brain Cell,False
242596,Commander,False
242596,Shirei (司令),False
149832,Epidermal Cell,False
203557,Megakaryocyte,False
203897,Lactic Acid Bacteria (Black),False
203899,Lactic Acid Bacteria (Red),False
203900,Lactic Acid Bacteria (Panda),False
203901,Lactic Acid Bacteria (Spotted),False
205235,Langerhans cell,False
207870,血小板,False
207870,Kesshouban,False
207870,Platelet,False
207871,血小板,False
207871,Kesshouban,False
207871,Platelet,False
206178,Ordinary Cell,False
206178,Saibou-kun,False
126156,Urano Motosu,False
126156,本須麗乃,False
126156,もとすうらの,False
126156,Maïn,False
126156,Main,False
126156,Maïne,False
126156,Maine,False
126156,Mine,False
126156,Rozemyne,True
126156,ローゼマイン,True
126156,Saint of Ehrenfest,True
126156,Rozemyne Tochter Linkberg Adotie Ehrenfest,True
126527,Eva,False
126527,Eifa,False
126526,Turi,False
126541,Frida,False
126541,Frieda,False
126540,Gustaf,False
126540,Guild-chou,False
126540,ギルド長,False
126540,Guildmaster,False
126540,Guild Leader,False
126531,Fei,False
126535,Carla,False
153360,Lumberjack master,False
153361,Craftsman,False
153363,Receptionist,False
126533,Sascha,False
126532,Zeke,False
126542,Ilse,False
126544,Shinkan-chou,False
126544,神官長,False
126544,Quinta,True
126544,クインタ,True
126544,Lord of Evil,True
201318,Eckehard,False
201318,Eckhalt,False
201318,Eckhard,False
201588,Eustachius,False
201588,Eustox,False
201588,Justhocs,False
201588,Justox,False
126543,Jutta,False
126545,Bösewanz,False
126545,Shinden-chou,False
126545,神殿長,False
136629,Arnaud,False
136630,Mathilda,False
201577,レッサーくん,False
201577,Pandabus,False
201577,レッサーバス,False
157149,Erantura,False
157149,エラントゥーラ,False
157150,Tolderine,False
157151,Rosemary,False
157151,Rosemarie,False
225796,Lestylaut,False
225796,Lastilaut,False
274017,Klarissa,False
156112,Shuu-chan,False
156112,しゅーちゃん,False
156114,Damian,False
157148,Count Bindewald,False
165672,Apprentice merchant,False
83799,Satsuki Kiryuin,False
83799,Steel Queen,False
83799,Nee-chan,True
83799,Sis,True
83797,Ryuko Matoi,False
87510,Kamui,False
87606,The Snake,False
88475,Shinjirō Nagita (凪田信二郎),True
88603,Pineapple,False
88610,Kiryuu Heldkasier Luci-First,False
88612,Cookie,False
302982,Professor Narcissist,False
302857,Nazo no Shounen (謎の少年),False
304831,King,False
8306,Akki,False
8307,Third,False
21817,Eighth,False
8158,Rei-kun,False
8158,Fifth,False
82745,Ta-kun,False
8308,Twelfth,False
21816,Tenth,False
4967,Omekata,False
4967,Sixth,False
4966,Natsuko Ooshima,False
4966,Nacchan,False
4966,Ninth,False
4963,Second,False
4963,Yunocchi,False
4968,Fourth,False
4965,Muru Muru,False
4962,Yukkī,False
4962,First,False
21815,Eleventh,True
2376,Ron,False
2075,Fearless Demon Leader,False
2075,Aniki (Bro),False
2063,Yoko Littner,False
2063,Yomako,False
124952,Mayuta,False
7967,Taro,False
7973,Amon,False
4722,Cutey Honey,False
4722,Cutie Honey,False
4722,Cherry Miel,False
73239,Professor Kisaragi,False
5495,Nacchan,False
9491,Gold Madam,False
9491,Hystera,False
9491,ミハル先生,True
25623,Misty Honey,False
26077,Tasogare no Prince,False
3757,Devilman Lady,False
7972,Lord of War,False
7972,Beast of Hell,False
63871,Toad,False
29725,June,False
8663,Paladin,False
8662,Foul Tip,False
6107,Ryo,False
6107,Hummer,False
35219,Medusa,False
74641,Buttler,False
297960,Tokimura keiji (刑事),False
297960,Detective Tokimura,False
297964,Mikaimi Keiji (三上刑事),False
297964,Detective Mikami,False
297978,Section Chief,False
4451,009,False
16894,001,False
7229,004,False
7228,003,False
7227,002,False
7230,008,False
16898,006,False
16900,007,False
16897,005,False
248872,0014,False
248873,0015,False
248989,0017,False
248990,0018,False
248990,Atun,True
218241,Madame,False
13933,Black Ghost,False
12778,Gale Wolf,False
12550,Sieg,False
5897,von Schenkopp,False
69985,Kempf,False
14506,Ironshield,False
12911,Hilda,False
192800,Luglanju,False
19468,Jeshka Edwars,False
40294,Dominic San Piel,False
12899,Black Fox of Phezzan,False
19474,Trunicht,False
19474,Trühnicht,False
37114,Baron Warwick,False
153816,Hina-chan,False
477,Renton Beams Thurston (レントン・ビームス・サーストン),True
1911,Ishii Fuuka Anemone,False
1709,Eureka Zita,False
1709,Eureka Thurston (エウレカ・サーストン),True
1530,Talho Novak (タルホ・ノヴァク),True
21342,Dr. Bear,False
4005,Colonel Dewey Novak,False
56829,Ellen Brooks,False
274597,Rochalízo Anastenagmós Neiye-Imisukin Emarika Antípatros Apó Amonlogia (ロハリト アナステナグモス ネイエ イミスキン エマリカ アンティパトロス),False
310151,The Emperor,False
6422,Grey,False
1042,Crazy Indian Girl,False
1037,Kanrinin,False
1037,Ronin,False
1037,Retaker,False
1041,Kendo Witch,False
6411,Ane-ue,False
6411,Nee-san,False
1043,Kitsune,False
11336,Shinobu's Mom,False
6467,Grandma Hina,False
6421,White,False
6407,Tama-chan,False
6407,Torikame,False
6407,Hot Springs Turtle,False
135222,Tamiya,True
199806,Shigeru's Mom,False
84953,Joe,False
8611,Alfred Baul (アルフレート・バウル),True
8611,Adolf Reinhart (アドルフ・ラインハルト),True
8616,Peter Chapek,False
8616,The Man with the Glasses,False
8615,Klaus Poppe (クラウス・ポッペ),True
8615,Emil Scherbe,True
8615,Yakub Farobek,True
8615,Jakub,True
8615,Helmuth Voss,True
36223,Brown,False
8623,Franck,False
8617,Rudy,False
8617,Rudi,False
3096,Neumeier (ノイマイヤー),False
3096,Magnificent Steiner,True
45169,Miran Krausch,False
45169,Kolas,False
23328,Lipsky,False
23328,Lipsk,False
28692,The King of Escapes,False
8622,Neuman,False
8622,Karl Shubert,False
8620,Bayern Vampire,False
8620,Bayern's Howard Hughes,False
8614,Demon's Disciple,False
38843,Halenka,False
38843,Margot Langer (マルゴット・ランガー),False
34401,Jurgens,False
8619,Verdeman,False
8618,Yan,False
120992,Ecchan,False
120994,Moka,False
120989,Hana,False
139160,Hanabi's Mother,False
184330,The Boy,False
197692,The Girl,False
312080,Driver,False
312087,Strange Man,False
312088,Girl in Forest,False
312089,Man in a Suit,False
312090,Boy in Forest,False
312091,Seaside Woman,False
312096,Novelist,False
312097,Seaside Man,False
312095,Old Man,False
312094,Girl's Father,False
312093,Child,False
312092,Woman with Glasses,False
129928,Shun Mizushino (水篠旬),False
129928,World's Weakest Hunter,False
129928,2nd Rate Asian Hunter,False
129928,The Weakest Hunter of All Mankind,False
129928,World's Strongest Hunter,True
129928,Shadow Monarch,True
129928,Korea's 10th S-Rank Hunter,True
136075,Dongsoo Hwang,False
136076,Kenta Morobishi (諸菱賢太),False
136077,Taiga Shirakawa (白川大虎),False
136819,Akira Inukai (犬飼晃),False
138789,Shizuku Kousaka (向坂雫),False
138789,Blade Dancer,False
138790,Suspect-S,False
138794,Shin Mogami (最上真),False
120594,Fire Punch,False
120594,Fire Man,False
120594,God of Fire,False
120594,Matchstick Man,False
120594,The Burning Man,False
120594,Sun,True
126893,Director,False
238188,Suryu,False
238188,Ice Witch,False
308830,Bitch,False
308833,San's Brother,False
308841,Pervert,False
189581,Ponytail Girl ,False
227380,Cool Guy,False
22924,Toji Gion,False
10836,Tsujikaze Kohei,False
29910,Shem-ra of the Desert,False
189846,Yagyu Tajima no Kami Muneyoshi (柳生但馬の守 宗厳),False
230319,Musashi's disciple (武蔵の弟子),False
230319,Jonosuke Yagyu,False
168774,ナナクサナズナ,False
175659,Kyouko Mejiro (目代キョウコ),True
175660,Akkun,False
175660,Menhera,False
233097,Haka,False
287132,Alisa,False
136777,The Young Warlock,False
136777,The Lone Black Wolf,False
136777,Genius Wizard,False
143629,The Soft Charisma,False
143629,Ezekiel Alpheus,False
143631,The Knight of Crimson Blood,False
143632,Athy,False
143632,Lady Angel,False
143636,Lily,False
65407,Ka Ryou Ten,False
65407,Ka RyouTen,False
65407,Ka Ryo Ten,False
65407,Ka RyoTen,False
64573,Shin Ri,False
64573,Shin Li,False
21044,Zero,False
21044,Rookie King,False
70301,Smith,False
132712,Hinata's Homeroom Teacher,False
353,Hagu,False
356,Ayu,False
356,Iron-lady,False
16119,Nurse,False
2269,Ham-senpai,False
121703,King Aha,False
255821,Riku-chan,False
255821,Tamanaha-chan,False
211377,Momo-chan,False
262515,Shunin,False
262515,主任,False
262515,Kokubunji,True
262515,国分寺,True
262519,Oji,False
262519,叔父,False
262519,Mayor,False
87267,Mikorin,False
87267,みこりん,False
128987,Mieru Honshou,False
128993,Sotca Luckythar,False
128994,Tsugu,False
129720,Saki,False
89927,Captain,False
89928,Sacchan,False
89929,Koto,False
125476,Oyaji (おやじ),False
124593,モノクロたいさ,False
126947,Nono,False
168124,Sacchan's Mother,False
168123,Moka,False
202896,Couple Man,False
202898,Couple Woman,False
203199,Museum Man,False
136977,NO NAME,False
136978,nanashi,False
136976,Mimimi,False
136976,Nanana,False
136976,Minmi,False
161224,Gumi,False
161223,Tama-chan,False
249683,Saki's Mother,False
270435,Homeroom Teacher,False
280957,Shikimori no Haha (式守の母),False
280957,Shikimori's Mother,False
203268,Red Gelato,False
203269,Queen of Death,False
203269,Shinigami Oujo,False
246814,Pink Gelato,False
246815,Yellow Gelato,False
246816,Blue Gelato,False
246817,Green Gelato,False
246818,Majuu Oujo,False
246818,Beast Princess,False
246819,Koutetsu Oujo,False
246819,Steel Princess,False
259070,Danzai Oujo (断罪王女）,False
266162,Supreme Leader Bosslar,False
266164,Fresh Blood Princess,False
277396,Desumi's Father,False
277397,Fudou's Mother,False
277398,Desumi's Mother,False
249338,Kanou,False
249339,Kotaro Sato,False
269073,Editor,False
269073,編集担当,False
213788,Teacher,False
5953,Senpai,False
14823,Paruko,False
9334,Pururin,False
171723,Colleague,False
171724,Male Student,False
234534,High-school Girl,False
235232,Hikikomori Alien,False
209533,Ombre,False
244200,Miranjo (ミランジョ),False
64173,Ryuu,False
64173,Dragon,False
75350,Hau-Hau,False
74295,Nancy,False
61371,Mashiron,False
64165,Misaki Mitaka,True
64169,Kanda-kun,False
64169,Kouhai-kun,False
64169,Soranyan,False
64167,Nanamin,False
64167,Ponytail,False
161676,Mii-chan,False
161679,Haruto Amakawa (天川春人),False
161677,Suzune Endou (遠藤涼音),True
161677,Suzune Endo,True
161677,Suzune Amakawa (スズネ・アマカワ),True
197381,Lotte,False
197381,Minamoto Rikka,True
204495,Plankton,False
204495,Director,False
217015,Udon-chan,False
226105,Gramps,False
242281,Umi-yan,False
243230,Grams,False
244901,Rui-Rui,False
135592,アズサア・イザワ,False
135592,Witch of the Highlands,False
135594,Harukara,False
135593,Raika,False
135593,Leica,False
149087,Sharsha,False
149087,Sharusha,False
149086,Farfa,False
149086,Farufa,False
216347,Pecora,False
216347,The Demon King,False
217735,Natalie Jr.,False
217736,Natalie Sr.,False
225113,Fighsly,False
225112,Magician Slime,False
225112,Magie,False
230274,Vampire,False
236532,Mage,False
236532,Magical Girl,False
236533,Inventor,False
236534,Priestess,False
284488,Ace Detective,True
284676,Informant,False
284678,Revolutionary,False
284679,Phantom Thief,False
253386,Mr. 24,False
270139,Kuchikiri,False
122998,Suga-yan,False
123022,Ma-kun,False
123024,The Love Master,False
123024,Dating Master,False
123025,Goda,False
123048,Chii-chan,False
54483,Archdemon,False
54483,Flat Chest,False
54473,Mei,False
51015,Bungaku Shoujo,False
51015,Literature Girl,False
214056,Yume Ayai,False
214061,Acchan,False
214060,Kokkun,False
303912,Presiding Teacher,False
303913,Schoolboy A,False
303914,Schoolboy,False
303916,Athletics Girl,False
303918,Homeroom Teacher,False
303915,Schoolboy B,False
303922,Schoolgirl B,False
303923,Young Child,False
303924,Background Voice,False
303919,Schoolgirl,False
303927,Receptionist,False
303929,Madoka's Father,False
303925,Background Voice,False
303931,Female Friend B,False
88709,Midori Kawashima,False
88747,Tomo,False
88747,Akki,False
88747,Mr. Ethical,False
88747,Morals,False
88747,Mr. Protagonist,False
88747,Mr. Unethical,False
88748,Megumi Kano,False
88748,Meguri,False
88749,Eri Kashiwagi (柏木エリ),False
88750,Utako Kasumi,False
88750,Utaha-senpai,False
88750,Shi-chan,False
88752,Mittchan,False
88752,Micchi ,False
125058,Sagano Fumio,False
125337,Alex (アレク),False
125340,Yamashita-Ken,False
126391,シャルル・ド・ロワール,False
161337,Miiko-chan,False
161669,Kanji Yakutani,False
161669,Falma de Médicis,False
269675,Ellen,False
269676,Lotte,False
282239,Chi-chan,False
284172,Louis,False
284687,アラン・ギャバン,True
288584,Professor Casper,False
229547,Maiko Okuzumi,False
289067,Debt Collector,False
289067,Enforcer,False
291429,Crimson Supernova,False
123939,Nayu,False
123939,Kanikou,False
123939,Kazuko Hashima,True
123941,Myaa,False
123943,Puriketsu,False
195602,Angel,False
195602,Mahirun,False
230208,Chii,False
296662,Schoolboy,False
268333,Sieg,False
296637,Fabian Ortenburg,False
296638,Leon-sensei,False
296638,Professor Leon,False
296641,Witch of Antiquity,False
296641,Witch of Yore,False
89641,Aocchi,False
89641,Suzumiya,False
89641,Suzukaze-san,False
89641,Aoba-chan,False
89641,Aoba-san,False
89642,Ko,False
89645,Hazime,False
89645,Shino,False
89645,Miss Designer,False
89646,Iizima,False
89647,Nenecchi,False
89648,Umigon,False
89649,Haduki,False
160097,Aoba no Haha,False
181234,Seiyuu,False
181233,Tennin,False
123368,Momizi,False
123370,Naru,False
123370,Narucchi,False
2528,Yunocchi,False
38904,Uni,False
38904,Toorun,False
84491,Hot Cocoa,False
124746,Hanacchi,False
14914,Norippe,False
37788,Nagi (ナギ),False
41901,Miporin,False
88361,Rii-san,False
89054,Mii-kun,False
89055,Megu-nee,False
89055,Sakura-sensei,False
89056,Ke-kun,False
201378,Kamiyama-sensei,False
279001,Arnault Hatonishiki II,False
279001,Hatoko-chan,False
279143,Senpai,False
131517,Undulette,False
54733,Kyara Botsu,False
26407,Yuki,False
26384,sachan,False
285561,Riri Fushigi (伏木リリ),True
285561,Rio Fushigi (伏木リオ),True
287819,Saki-hime,False
287821,Tonta,False
293201,Village Chief,False
293201,Honeybun,False
293202,Loo Lulucy (ルールーシー＝ルー),False
293202,Vampire Princess,False
293203,the Annhilation Angel,False
294910,Rasuti,False
294910,Crazy Dragon,False
294910,Trader Dragon,False
296628,Oni Maid,False
296629,Pub Proprietor,False
300444,Ancient Dragon (エンシェントドラゴン),False
304726,Revered Dragon,False
304726,Doraim the Gate Dragon,False
208525,Hayacchi,False
257778,Akane's mother,False
271911,Tina,False
302161,Aono's Mother,False
309617,Science Teacher,False
309618,History Teacher,False
309619,PE Teacher,False
183130,Elda (エルダ),False
183130,Takamimi Hime-no-Mikoto (高耳毘売命),False
183130,Takamimi,False
303046,Yord (ヨルデ),False
303046,Hiromimi Hime-no-Mikoto (廣耳比売命),False
308313,ごどうよしと,False
308314,Arata Usaba (薄刃新),True
306335,Mishuel,False
306335,Michelle,False
309997,Audio Guide,False
309999,Frogman Demon,False
310001,Frogman Demon,False
310000,Frogman Demon,False
311030,Villain Boss,False
258618,Noll,False
258620,響谷奈々緒,False
288229,Yurie Lake,False
3643,Captain Tylor,False
3643,Paco Paco,False
26367,Captain Dom,False
136693,Azalyn,False
32865,Rocchi,False
30623,Mai,False
121613,Snake Hands,False
121614,Snake Eyes,False
68217,Monimoni,False
3062,Dollface,False
251050,Gate Soldier,False
260900,Girl,False
126824,Shaomao,False
126824,Xiaomao,False
126824,小猫,False
126824,Miêu Miêu,False
127278,華瑞月,True
127278,Ka Zuigetsu,True
127278,Crown Prince,True
156764,Virtuous Consort,False
156764,Lishu,False
156767,Noble Consort,False
156767,Empress,True
156765,Pure Consort,False
156765,Ah Duo,False
156766,Able Consort,False
156766,Lihua,False
274193,Jyoka,False
274193,Nühua,True
274195,Lihaku,False
274186,Shaoran,False
274192,Quack Doctor,False
261968,Luomen,False
244318,Honnyan,False
244321,Furong,False
244995,Loulan,False
244995,Pure Consort,False
244995,Shishui,True
232926,Luohan,False
232926,Lakan,False
244996,Lingli,False
274188,Empress Dowager,False
274191,Fengxian,False
274194,Shishui,True
274194,子翠,True
244997,Furong,False
19852,Tracey Sketchit,False
33463,Maisy,False
40312,Stella,False
7040,Bruno,False
7040,Aldo,False
3935,Jessie,False
3935,Jessica,False
3935,Jessebella,False
3935,Musa-pyon,False
3935,Jessadia,False
3935,Pretty Musalin,False
3935,Jessilina,False
3935,Candy Musalina,False
3935,Jessilee,False
3935,Jessileia,False
3935,Musavie,False
3935,Musasina,False
18936,Norman,False
20520,Drake,False
34673,Professor Birch,False
18933,Roxanne,False
34313,Liza,False
35588,Wally,False
12127,Flannery,False
12127,Flavia,False
12127,Candela,False
12127,Adriane,False
12127,Fiammetta,False
29654,Juan,False
29655,Archie,False
18937,Wattson,False
27162,Steven Stone,False
27162,Máximo Peñas,False
190476,Sidney ,False
71221,Courtney,False
74017,Entity One,False
74017,Entity Two,False
5113,Mewtu,False
7041,Lorelei,False
7041,Prima,False
7041,Olga,False
7041,Sirena,False
34185,Arena Tycoon Greta,False
34184,Factory Head Noland,False
34188,Salon Maiden Anabel,False
34186,Dome Ace Tucker,False
30979,Pike Queen Lucy,False
18958,Roark,False
18958,Pierrick,False
33747,Volkner,False
33747,Tanguy,False
30678,Professor Rowan,False
30678,Professeur Sorbier,False
18957,Gardenia,False
18959,Maylene,False
33748,Fantina,False
33749,Crasher Wake,False
33749,Maxi,False
33749,Wake,False
33749,Wellenbrecher Marinus,False
33749,Mananti el Destructor,False
33749,Lovis le teigneux,False
33749,Omar il distruttore,False
30679,Byron,False
30679,Charles,False
30696,Candice,False
17947,Cynthia,False
30680,Cyrus,False
30980,Looker,False
30980,Boxed-Lunch Guy,False
30980,Mr. Lunchbox,False
33865,Ceres,False
30681,Kōya,False
30682,Flint,False
53515,Colonel Hansen,False
35441,Solidad,False
36188,Mariah,False
40841,Thatcher,False
10894,Bogie,False
6842,Max,False
31542,Tory Lund,False
20863,Rebecca,False
20863,Teresa,False
26545,Officer Jenny,False
219155,Professor Lund,False
237851,Rafe,False
237853,Kathryn,False
237854,Sid,False
7039,Agatha,False
7039,Agathe,False
40005,Tabitha,False
27790,Shelly,False
30258,Cheryl,False
142475,Dragonite,False
142475,Dragoran,False
142475,Dracolosse,False
56557,Doyle,False
81435,Jules,False
36595,Trip,False
36595,Shootaro,False
56113,Daniela,False
54533,Georgia,False
60265,Mannes,False
53255,Damon,False
60313,Glacine,False
60273,Carlita,False
60309,Luis,False
126017,Kiawe,False
126019,Sophocles,False
129503,Rotom illustrated encyclopedia,False
129506,Professor Burnet,False
132352,Kellie,False
132353,Margo,False
132354,Rick,False
132355,Callahan,False
132360,Toren,False
132361,Risa,False
148260,Chloe,False
148259,Professor Sakuragi,False
152903,Yamper,False
155650,Scorbunny,False
156006,Scyther,False
156007,Hodge,False
159423,Parker,False
161863,アル・モリブデン,False
161863,Al Molybden,False
161863,Koko,False
183210,Sharon,False
238265,Doctor Chrom Molybden,False
238263,リン・モリブデン博士,False
238264,Mayor,False
238266,Researcher B,False
238269,Researcher A,False
238268,Researcher C,False
238267,Worker,False
238287,Subordinate A,False
31897,Celebi,False
133224,Piplup,False
149754,Jigglypuff,False
149754,Rondoudou,False
149754,Pummeluff,False
308648,Nemona,False
308648,Menzi,False
311950,Hohma,False
311956,ネルケ (Nelke),False
311956,Clavell,False
311956,클라벨,False
311956,克拉韋爾,False
311956,克拉韋爾,False
311956,Clive,False
311956,Leval,False
311956,Cael,False
311956,Clove,False
311956,Garoff,False
311957,Arven,False
311957,Damián,False
311957,Pepe,False
311957,페퍼,False
311957,派帕,False
311957,派帕,False
311955,Meowscarada,False
311955,Miascarade,False
311955,Maskagato,False
311955,마스카나,False
311955,魔幻假面喵,False
311955,魔幻假面喵,False
289725,Iono,False
289725,Enigmara,False
289725,Mashynn,False
289725,e-Nigma,False
289725,Kissara,False
289725,奇樹,False
289725,모야모,False
174857,Scraggy,False
174857,Zurrokex,False
174857,Baggiguane,False
174858,Mimikyu,False
174858,Mimiqui,False
174858,Mimigma,False
230381,판짱,False
230381,頑皮熊貓,False
230381,頑皮熊貓,False
230381,Pancham,False
230381,Pandespiègle,False
230381,Pam-Pam,False
230383,Blossom,False
230385,Flamebud,False
177038,Bulbasaur,False
177038,Bulbizarre,False
177038,Bisasam,False
149756,Victreebel,False
149756,Empiflor,False
149756,Sarzenia,False
181417,Papilusion,False
181417,Smettbo,False
206205,Ditto,False
221800,Levi,False
221801,Alva,False
221802,Nikola,False
221803,Raleigh,False
132324,Cobalion,False
56551,Elder,False
177023,Snivy,False
177023,Vipélierre,False
177023,Serpifeu,False
177027,Emolga,False
35421,Marian,False
30976,Ursula,False
35438,Johanna,False
31840,Lola,False
34706,Flint,False
36001,Mirage Master,False
15347,Jackie,False
181415,Squirtle,False
181415,Carapuce,False
181415,Schiggy,False
192414,Aipom,False
192414,Capumain,False
192414,Griffel,False
244042,Buizel,False
244042,Bamelin,False
135313,The Phantom,False
190816,Chikorita,False
190816,Germignon,False
190816,Endivie,False
183411,Snubbull,False
141916,Mudkip,False
141916,Gobou,False
141916,Hydropi,False
12130,Hun,False
12047,Jimmy,False
12047,Hero Boy,False
35937,Crystal,False
8674,Butch,False
8674,Kosanji,False
35935,Kate,False
35936,Gilbert,False
12131,Attila,False
26549,Jackson,False
26549,Vincent,False
31726,Georgio,False
8675,Cassidy,False
34132,DJ Mary,False
130120,Professor Kukui,False
130120,The Masked Royal,False
134184,Plumeri,False
131803,Olivia,False
184685,Professor Magnolia,False
184686,Marvin,False
184687,Sirfetch'd,False
180469,Onix,False
267105,Wes,False
267105,Reo,False
35197,Lunick,False
31424,Kellyn,False
13613,Jii-chan,False
13605,Hazel,False
13620,Nagisa,False
129968,Verity,False
35998,Marina,False
3076,Toya,False
3076,Tôya,False
3076,Tory,False
3076,Tori Avalon,False
50347,Maggie,False
3618,Suppie,False
3618,Soupy,False
11546,Terada-sensei,False
5771,Rita,False
2897,Keroberos,False
2897,Kero,False
2897,Cerberos,False
2897,Guardian of the Seal,False
2671,Sakura Avalon,False
2671,Master of the Clow,False
29244,Samantha Taylor,False
6768,Meilin Rae,False
3617,Ruby Moon,False
3615,Natasha Avalon,False
3614,Aiden Avalon,False
3456,Eli Moon,False
3077,Yuki,False
3077,Yuki-usagi,False
3120,Madison Taylor,False
3616,Layla McKenzie,False
7139,Nikki,False
3029,Syaoran,False
3029,Shaoran,False
3029,Li Showron,False
7134,Chelsea,False
8874,Alex Mills,False
7138,Zachary,False
7138,Zach,False
9702,Fay D. Flowright,False
9702,Florite,False
9702,Fluorite,False
9702,Flourite,False
9702,Yuui,True
129,Youou,False
129,Kuropon,False
129,Kuro-sama,False
129,daddy,False
129,Kuro-tan,False
129,Haganemaru,False
127,Princess,False
127,Sakura-Hime,False
127,Little Kitty,False
2074,White Mokona,False
2074,Mokona-White,False
2074,Soel,False
2074,White Manjuu,False
2074,Moko,False
2074,White Pork Bun,False
126,Xiaolang,False
126,Little Puppy,False
4205,King Ashura,False
227,Elda,True
3185,Princess,False
3185,Tsukuyomi,False
3185,President,False
14719,Kiishim,False
25156,Landlord,False
31363,Chun-yan,False
236,Yuko,False
236,YKindou,False
236,Space-Time Witch,False
236,Dimensional Witch,False
567,Domeki,False
